0,2,42,313,126,217,191,129,323,244,54,36,328,146,327,307,163,314,40,121,208,129,70,284,3,229,180,291,97,221,54,260,122,88,268,71,308,264,167,15,147,173,117,314,331,80,322,40,143,227,22,159,126,186,292,66,239,216,66,188,133,238,67,128,315,21,136,291,112,315,291,10,218,265,261,282,278,33,115,297,155,253,313,91,307,21,11,210,30,139,221,288,82,83,274,26,256,110,71,33,46,0
0,5,10,12,6,19,2,3,6,14,2,6,14,10,7,8,16,8,20,11,19,3,9,13,2,8,19,5,13,18,14,14,20,17,13,12,17,6,2,14,20,9,20,10,2,6,10,6,9,19,9,7,6,10,4,4,13,20,18,10,18,17,11,8,11,10,17,17,18,16,15,6,15,3,8,2,19,10,16,8,12,18,10,10,17,7,2,6,11,13,14,5,17,13,16,7,20,5,5,15,10,0
0,709,796,1224,990,1040,1242,805,1149,964,831,1002,1053,955,1140,880,1181,829,796,930,776,1161,670,882,650,878,883,1240,971,935,1067,1230,964,715,1063,753,1153,1076,869,642,686,1144,657,1291,843,951,1179,793,1163,1149,1082,787,871,701,1250,968,933,844,901,1082,819,834,825,946,1209,953,1075,848,1136,1165,1302,705,888,920,1158,955,867,575,981,1314,1077,1192,1063,740,1306,714,783,1201,762,808,841,1329,1129,1030,968,820,1245,995,587,1068,1100,1329
0,712,801,1230,993,1050,1243,807,1152,971,832,1005,1060,960,1144,884,1189,833,806,936,786,1163,675,889,651,882,893,1243,978,944,1074,1237,974,724,1070,759,1162,1079,870,649,696,1149,667,1296,844,954,1184,796,1168,1159,1087,791,874,706,1252,970,940,854,910,1087,828,843,831,950,1215,958,1084,857,1145,1173,1310,708,896,922,1162,956,877,580,989,1318,1083,1201,1068,745,1315,718,784,1204,768,815,848,1332,1138,1037,976,824,1255,998,590,1076,1105,1332
0,2,15,8,16,4,12,8,17,15,4,2,5,9,18,18,5,16,15,6,13,14,11,13,12,2,19,20,12,13,18,10,8,11,3,7,14,12,8,10,8,5,11,11,6,2,13,13,4,8,2,13,16,8,8,17,9,6,10,8,11,18,17,17,12,9,5,4,17,6,14,6,3,12,15,8,5,2,3,14,18,2,5,18,16,11,12,13,20,12,13,7,3,15,7,19,4,20,15,4,16,0
0,0.66667,3,1.3333,5.3333,0.4,12,4,5.6667,2.1429,4,0.66667,0.71429,1.8,4.5,4.5,0.625,4,1.5,1,1.3,7,2.2,1.8571,12,0.5,1.9,6.6667,1.7143,1.4444,2.5714,1.4286,0.8,1.2222,0.42857,1.1667,1.5556,4,8,1.4286,0.8,1,1.1,2.2,6,0.66667,2.6,4.3333,0.8,0.8,0.4,3.25,5.3333,1.6,4,8.5,1.2857,0.6,1.1111,1.6,1.2222,2,2.8333,4.25,2,1.8,0.55556,0.44444,1.8889,0.75,1.75,2,0.375,6,3.75,8,0.5,0.4,0.375,3.5,3,0.22222,1,3.6,1.7778,2.75,12,4.3333,3.3333,1.7143,1.8571,2.3333,0.33333,2.1429,0.875,4.75,0.4,6.6667,5,0.5,3.2,0
0,3,4,4,8,9,6,2,9,2,2,10,5,8,7,4,2,8,9,5,5,9,9,7,2,6,4,7,5,7,3,10,6,2,7,2,7,6,10,10,10,9,4,9,10,4,7,4,7,5,8,8,7,7,4,6,10,6,9,6,7,10,3,7,2,5,9,3,3,10,3,5,8,7,3,8,9,3,8,4,2,10,3,2,8,10,8,3,2,6,8,7,5,6,4,6,9,7,3,5,10,0
0,0,2,7,6,4,5,2,4,6,2,9,4,10,5,8,5,2,7,3,6,10,8,2,7,7,6,8,2,9,2,5,4,3,5,3,10,3,10,6,9,3,8,4,2,3,8,4,3,10,6,7,9,4,10,9,9,9,7,3,7,10,9,3,3,8,2,2,5,10,3,4,7,8,6,9,8,6,8,3,6,2,3,6,5,9,2,2,4,5,8,8,5,9,4,10,8,8,9,4,8,0
0,7,0,3,3,10,8,9,9,3,5,3,8,5,4,9,7,8,6,3,8,3,6,7,9,8,6,2,5,2,5,10,7,10,7,5,2,10,10,4,4,5,6,4,4,4,9,2,4,7,8,5,6,2,7,8,10,2,4,8,8,7,3,7,8,4,10,6,3,2,9,5,8,9,7,4,9,6,8,7,9,5,5,7,7,9,2,6,9,6,4,8,10,6,4,9,6,3,7,3,4,0
0,3,6,0,2,3,7,6,4,6,6,7,10,8,9,6,4,5,2,3,9,6,4,6,5,5,2,6,6,9,6,8,8,3,8,6,5,2,2,8,8,6,10,2,7,5,4,3,2,4,5,3,3,4,6,9,3,6,8,3,9,4,5,6,2,5,7,10,4,2,2,5,5,5,3,8,2,9,7,8,4,6,2,6,10,2,5,10,7,9,5,3,7,10,9,2,4,2,10,9,9,0
0,9,10,5,0,3,9,9,7,8,7,6,5,2,5,4,7,4,3,8,8,8,9,7,4,8,3,10,2,5,3,6,7,2,7,10,2,6,9,3,9,3,4,9,7,9,6,6,3,9,6,9,4,2,7,5,4,3,8,3,2,6,8,3,7,3,7,9,6,8,5,9,2,8,6,5,8,6,6,10,4,4,9,7,10,8,7,9,8,2,8,5,9,2,5,4,7,9,10,4,2,0
0,10,2,8,10,0,10,2,8,4,7,8,5,6,3,4,2,7,4,4,5,7,4,10,8,4,9,7,5,6,2,9,6,8,2,8,10,4,5,4,9,9,7,7,7,10,4,8,4,6,8,3,7,8,2,3,2,7,3,10,2,3,5,7,3,6,7,6,4,8,4,9,2,10,7,10,9,3,7,5,2,10,7,3,3,6,6,5,2,2,3,2,7,5,7,6,8,8,6,5,6,0
0,5,4,4,5,4,0,7,10,9,7,3,9,5,5,4,4,8,3,6,6,6,2,4,9,8,8,3,7,2,7,5,5,5,8,2,4,4,3,9,4,2,3,5,7,6,6,2,5,9,4,3,9,4,3,2,2,9,4,10,10,9,8,10,9,10,9,6,8,5,4,7,5,7,4,3,6,2,9,8,9,6,5,4,8,10,3,6,9,7,7,8,6,3,7,4,8,7,3,3,3,0
0,6,4,5,3,7,6,0,5,4,2,6,10,9,9,5,4,7,6,2,4,4,7,2,7,7,3,6,9,9,6,7,3,10,2,6,5,3,8,2,9,4,2,5,3,10,8,5,4,5,2,3,4,6,3,4,3,4,10,5,9,7,3,8,5,9,10,9,7,9,4,4,2,6,9,2,2,6,10,7,3,3,7,8,10,6,10,6,7,4,9,7,9,9,2,7,9,3,2,2,5,0
0,5,6,10,6,3,6,7,0,6,6,7,8,10,4,3,8,5,6,9,9,4,9,6,7,8,4,5,6,10,3,4,6,4,7,8,8,2,8,8,5,6,8,7,2,9,4,9,2,5,8,4,9,2,10,4,9,5,9,4,2,4,3,3,3,9,5,7,3,9,4,10,2,10,2,10,2,7,2,8,7,2,2,10,4,4,7,9,8,10,2,7,5,5,3,9,4,6,4,10,3,0
0,5,6,8,3,9,8,3,9,0,2,7,3,4,5,3,8,4,6,7,8,2,9,3,6,6,8,4,2,10,8,9,9,2,3,6,4,8,2,6,4,3,9,5,9,7,6,4,7,5,9,8,3,3,5,5,9,6,2,9,5,7,4,6,5,9,7,4,5,5,4,3,9,7,3,4,6,9,7,2,2,2,6,10,10,9,10,3,6,4,3,2,7,3,2,9,10,3,6,9,2,0
0,10,6,7,2,2,8,4,4,6,0,6,7,8,3,6,5,8,8,10,9,9,2,8,3,8,10,9,8,2,2,7,10,8,9,4,2,4,6,3,5,7,4,6,4,5,10,10,4,10,5,7,4,6,2,3,6,10,7,10,9,9,6,7,2,3,7,2,6,7,5,10,2,8,4,9,6,3,3,9,9,9,10,5,4,10,9,8,9,6,10,5,9,4,7,10,3,3,6,4,10,0
0,8,4,9,2,8,4,2,4,2,9,0,9,4,8,3,6,5,8,7,10,4,8,5,4,5,8,5,3,8,5,6,2,6,7,5,2,3,7,3,7,9,8,7,4,6,2,9,2,4,2,9,2,7,5,2,3,7,5,6,9,2,3,10,4,6,9,7,7,2,2,10,8,4,8,8,2,10,2,8,10,7,5,8,5,2,4,2,6,2,9,4,9,4,9,7,3,3,3,7,5,0
0,3,7,5,7,7,10,10,10,8,8,3,0,3,9,8,7,5,8,5,3,3,4,8,8,2,5,9,2,9,7,5,10,9,9,8,9,3,8,5,5,7,9,7,8,5,8,5,6,3,8,2,5,8,7,5,9,3,7,10,2,5,2,8,5,6,9,8,6,10,8,3,5,2,3,2,6,5,6,6,5,7,4,4,3,3,9,2,3,2,2,6,7,9,8,5,10,10,8,10,4,0
0,9,10,5,8,7,3,9,7,7,2,5,2,0,2,10,4,6,3,5,8,7,5,7,4,4,7,5,10,7,7,9,6,6,4,3,10,9,7,6,7,10,6,8,10,9,10,5,6,6,8,7,8,9,7,7,6,3,7,5,6,6,3,7,4,5,3,3,2,3,9,2,8,6,9,6,8,6,3,9,6,4,10,10,2,9,10,4,8,8,7,8,8,10,8,6,10,7,2,3,2,0
0,9,5,8,4,2,4,3,4,4,7,5,10,7,0,6,10,2,10,7,3,6,7,4,8,10,3,9,7,7,8,4,9,10,8,8,10,3,4,9,9,7,4,6,8,3,8,5,5,2,6,6,4,8,9,3,4,9,5,3,3,9,6,3,10,10,6,10,3,3,8,8,10,8,7,9,7,9,5,3,9,6,7,8,3,4,8,8,5,8,9,9,8,10,2,5,6,2,5,7,6,0
0,6,6,4,8,6,2,6,6,3,3,3,6,5,3,0,5,7,8,3,7,6,2,4,5,5,6,3,9,10,6,10,10,2,3,9,7,2,10,10,8,10,7,6,7,4,8,3,3,2,3,10,8,3,3,2,4,10,8,4,4,8,7,4,8,4,2,8,7,10,5,3,9,5,8,4,6,3,5,3,4,7,3,6,2,9,6,3,6,7,10,3,9,4,7,8,4,6,2,4,2,0
0,6,8,10,3,7,7,10,3,7,7,9,5,8,4,5,0,5,10,9,10,4,2,4,8,4,8,8,4,10,4,7,10,9,6,9,4,6,7,5,2,7,9,6,5,5,10,2,5,2,8,8,5,5,7,8,7,9,6,9,8,8,8,8,4,8,8,2,5,9,3,3,8,4,3,9,8,2,7,3,6,7,4,6,5,4,6,8,9,10,8,8,2,8,10,6,3,7,2,4,6,0
0,7,7,10,7,2,3,8,10,9,3,3,8,10,3,8,4,0,2,9,2,9,7,8,10,6,2,7,3,9,6,9,6,4,2,3,9,3,6,4,9,8,9,3,5,8,5,6,5,6,7,10,9,8,5,8,10,9,3,7,9,8,10,7,10,2,3,9,3,8,8,9,10,8,6,2,10,10,5,2,10,2,4,6,2,9,8,10,10,4,6,2,9,5,10,8,4,5,6,2,7,0
0,7,7,9,3,2,8,10,4,4,2,2,6,7,3,3,4,8,0,5,6,7,5,8,2,9,4,2,6,3,2,10,4,4,7,7,3,4,10,9,10,4,3,8,9,9,3,3,4,6,6,10,10,10,9,4,7,10,4,5,10,10,3,6,5,10,7,4,4,10,10,10,4,2,9,8,2,3,10,5,4,2,4,5,9,3,5,10,7,9,8,2,6,3,5,5,6,4,3,8,6,0
0,10,4,4,3,7,4,2,8,2,4,7,8,10,6,8,9,5,5,0,5,4,10,2,10,10,5,3,2,7,6,5,5,6,9,8,2,9,10,8,8,4,3,9,5,10,7,7,4,2,9,2,9,7,7,8,5,8,2,8,5,5,3,5,7,9,3,9,4,2,3,8,8,8,6,9,9,4,4,9,2,7,3,8,2,7,9,4,4,2,2,9,9,10,3,5,6,4,7,3,6,0
0,8,6,10,3,2,4,8,4,3,8,4,5,4,5,5,5,8,6,5,0,8,2,5,8,7,2,6,2,8,5,10,7,4,9,2,3,8,2,9,3,3,4,7,7,2,5,6,7,2,3,8,10,5,10,2,4,8,2,10,9,8,9,10,6,8,8,10,7,8,5,2,5,10,9,3,10,7,6,3,2,10,7,2,2,8,9,7,8,10,10,10,5,4,6,4,8,9,10,8,6,0
0,7,5,3,5,6,4,2,6,9,6,7,5,2,7,10,9,9,7,3,5,0,7,6,2,5,3,4,8,2,7,6,5,5,3,3,7,10,2,7,8,2,5,7,6,2,9,3,3,7,4,5,2,10,10,7,8,10,9,4,7,8,10,10,9,9,10,2,9,6,6,6,8,3,10,4,9,5,7,6,2,10,3,9,3,7,10,4,7,3,6,4,7,9,10,7,6,6,2,9,7,0
0,8,8,3,7,7,5,8,5,2,6,2,5,6,4,10,5,9,8,3,2,10,0,10,4,5,5,6,2,6,7,4,2,3,4,5,7,7,7,3,9,4,10,2,4,7,10,7,6,8,7,8,3,8,8,3,3,6,10,6,9,10,7,5,9,5,9,5,9,2,5,3,3,9,9,5,8,7,2,10,6,7,7,4,8,2,9,4,2,4,3,10,8,5,5,5,4,6,7,10,3,0
0,9,6,5,8,3,7,2,6,6,2,9,2,10,6,2,3,4,9,9,8,9,2,0,3,7,5,4,2,2,9,6,3,6,2,2,4,6,5,5,10,4,2,3,10,7,7,7,7,10,5,6,8,7,2,4,7,2,2,3,3,9,5,9,3,4,5,6,3,2,9,6,9,7,2,10,6,6,4,6,2,3,10,4,2,9,2,7,7,9,4,9,10,8,5,6,5,9,7,9,6,0
0,2,8,3,8,6,7,10,6,8,8,2,7,6,2,6,2,8,5,9,7,9,5,3,0,3,10,3,10,6,5,8,7,8,2,8,7,4,2,10,8,7,7,9,2,10,2,7,9,8,8,9,5,9,4,2,5,10,3,2,5,8,9,6,7,8,4,5,9,9,9,3,5,3,9,7,5,3,3,7,3,3,7,6,9,6,3,10,7,5,2,10,7,8,9,8,5,2,3,10,2,0
0,9,7,7,8,6,10,2,2,7,10,3,4,2,3,10,9,2,4,4,3,9,6,5,2,0,5,3,9,4,8,8,8,7,6,6,3,2,9,6,6,4,2,2,10,7,2,9,2,4,8,10,3,9,10,2,5,2,4,7,4,3,6,4,4,9,4,4,3,4,5,7,6,6,5,10,2,2,2,4,6,8,9,10,7,9,7,6,7,7,9,10,5,3,2,6,7,4,7,7,7,0
0,2,3,10,10,7,6,4,8,6,8,4,2,8,2,5,8,8,9,4,3,2,3,2,6,7,0,2,7,2,10,2,10,8,5,4,3,7,2,2,3,3,3,2,3,9,9,9,3,4,4,5,4,3,5,6,8,3,7,3,6,9,10,7,7,10,4,8,7,2,9,5,7,9,5,3,10,4,2,10,2,5,3,5,5,8,9,9,4,3,10,7,10,4,2,8,8,10,4,4,7,0
0,2,4,5,10,10,6,4,5,10,2,9,3,3,3,5,3,8,3,4,9,6,9,7,4,2,4,0,9,5,10,3,6,6,2,7,10,3,10,2,10,9,10,2,2,3,3,8,6,2,10,4,6,2,9,6,5,2,3,8,9,7,3,8,9,8,10,7,10,3,2,5,3,6,10,2,5,5,4,4,3,8,10,2,6,3,4,5,2,2,3,10,4,10,5,8,9,9,3,10,8,0
0,3,7,6,5,10,5,3,10,10,5,2,5,5,10,10,7,5,9,4,7,10,10,4,5,10,6,7,0,8,6,5,7,5,10,7,8,3,7,8,5,3,8,4,6,5,10,7,10,3,9,2,7,7,7,6,4,5,9,5,8,2,9,2,5,8,10,4,4,5,3,8,2,4,3,6,9,10,8,10,7,2,3,6,9,4,2,7,6,3,3,6,3,9,4,3,2,6,3,10,9,0
0,5,3,4,10,4,3,4,2,4,9,2,10,6,2,5,10,4,6,5,8,2,4,3,9,5,5,7,7,0,9,9,2,4,3,5,10,5,3,10,10,4,3,4,4,9,3,2,2,10,2,7,10,3,5,4,5,5,10,9,9,2,2,5,6,4,3,2,9,7,9,10,9,2,4,3,5,2,4,7,3,2,7,10,8,9,10,7,6,6,8,7,2,5,10,5,4,9,2,8,5,0
0,10,5,3,5,9,9,3,4,4,4,3,2,3,10,7,5,2,4,9,9,2,10,3,10,4,5,10,5,4,0,9,7,9,10,10,5,6,4,6,2,4,7,4,6,8,4,5,9,9,2,3,6,4,4,10,10,3,6,10,9,4,10,8,5,4,4,4,8,10,10,10,3,3,10,7,3,3,9,6,7,9,7,2,6,8,4,3,5,10,4,6,6,9,5,7,4,4,2,2,4,0
0,6,10,7,4,6,8,9,8,7,2,9,2,5,2,2,10,5,7,2,10,8,2,7,6,4,7,7,2,10,4,0,6,8,7,7,6,5,8,2,8,10,2,4,10,2,4,6,10,6,3,10,10,4,8,9,10,5,4,4,4,9,9,7,7,4,9,6,5,7,9,2,9,5,5,7,7,6,10,8,8,3,3,8,4,7,6,2,2,9,4,3,3,10,8,9,9,2,7,10,3,0
0,4,10,3,8,7,7,9,2,8,4,4,5,2,7,10,7,7,8,3,4,10,5,6,4,9,8,8,10,6,9,5,0,7,10,4,8,6,8,8,4,8,8,2,9,9,7,9,4,3,10,2,6,3,3,10,8,7,2,10,10,5,3,4,7,9,3,6,8,3,6,3,4,5,8,5,2,6,3,7,4,8,9,2,9,5,7,3,3,4,4,8,3,4,8,8,7,10,2,9,6,0
0,2,3,9,2,9,2,9,2,7,10,4,5,2,9,7,5,9,9,10,5,5,6,2,10,9,6,8,8,2,8,5,2,0,7,6,2,2,7,2,10,9,8,7,8,7,4,8,9,4,7,10,8,5,6,2,8,4,5,5,8,2,3,5,3,4,9,10,9,9,8,9,4,5,3,5,8,8,2,4,2,10,5,3,6,4,9,10,5,4,3,5,2,4,2,2,2,6,5,3,3,0
