0,9,106,167,9,25,115,56,179,180,83,233,22,72,113,213,179,82,5,101,33,192,228,193,171,10,0
0,17,16,2,3,17,15,2,7,16,6,3,6,5,15,19,6,13,20,8,17,9,6,15,17,4,0
0,77,132,179,62,78,152,79,221,268,150,246,104,152,138,242,195,114,35,149,88,254,248,227,218,106,268
0,86,140,180,64,87,160,80,225,276,153,248,107,155,146,252,198,121,45,153,97,259,251,235,227,108,276
0,8,12,10,12,20,16,7,18,20,16,12,20,19,9,18,17,13,3,7,2,11,5,6,8,12,0
0,0.88889,1.5,10.0,6.0,2.2222,2.0,7.0,4.5,2.5,5.3333,6.0,6.6667,6.3333,1.125,1.8,5.6667,1.8571,0.3,1.75,0.22222,2.2,1.6667,0.75,0.88889,6.0,0
0,1,1,2,1,8,7,2,1,6,8,5,3,2,1,6,6,4,1,3,1,3,1,3,1,6,0
0,6,5,2,3,9,9,8,9,8,6,7,3,5,4,5,6,7,4,3,2,2,10,6,9,8,0
0,0,4,4,6,3,9,8,7,6,10,7,3,10,3,8,4,9,3,3,9,10,6,8,10,10,0
0,6,0,10,9,3,2,10,6,3,6,3,3,5,8,3,7,7,2,5,10,2,7,3,5,8,0
0,2,9,0,4,4,10,9,7,7,6,3,8,9,5,4,7,7,8,10,2,5,3,2,3,6,0
0,6,8,4,0,3,4,4,3,8,5,10,6,3,7,5,8,7,6,8,2,6,8,8,2,8,0
0,6,2,2,2,0,9,9,5,2,9,8,4,5,4,5,8,9,9,2,7,9,7,5,10,4,0
0,3,7,10,3,7,0,8,5,3,10,6,7,8,3,4,9,2,3,3,3,3,4,3,4,4,0
0,2,4,6,8,8,5,0,6,7,8,7,3,5,8,7,8,8,10,8,7,2,6,8,8,8,0
0,10,10,3,10,5,7,3,0,4,9,3,8,7,8,5,9,10,2,6,3,2,3,8,9,6,0
0,2,4,4,9,7,2,4,4,0,5,8,2,5,7,4,3,10,10,7,2,5,3,7,2,8,0
0,3,5,7,5,10,5,7,2,5,0,5,3,5,9,10,9,5,8,10,9,10,4,4,7,7,0
0,7,8,10,10,10,8,3,2,2,7,0,4,5,8,7,5,8,7,6,9,4,6,2,4,8,0
0,2,6,8,8,8,3,4,4,9,10,8,0,5,6,4,4,8,9,8,9,6,4,5,5,7,0
0,3,7,4,5,10,5,3,8,8,7,8,6,0,2,9,2,4,9,8,6,9,7,3,3,10,0
0,9,9,8,6,2,2,2,6,7,9,10,10,2,0,3,9,9,2,2,2,10,5,5,3,6,0
0,2,4,6,3,10,10,4,2,5,2,6,10,5,6,0,9,6,6,3,8,6,10,5,10,9,0
0,10,7,8,9,6,6,5,4,5,6,7,6,4,8,10,0,10,5,6,2,4,9,10,2,4,0
0,9,8,3,9,6,4,10,9,2,9,9,8,3,2,6,6,0,3,9,6,2,10,5,2,3,0
0,5,6,2,3,4,9,9,10,2,7,7,5,5,9,5,2,8,0,2,8,2,10,3,4,7,0
0,9,10,2,5,3,4,10,9,3,9,8,6,2,7,5,9,4,7,0,7,5,6,2,4,4,0
0,7,10,4,5,7,4,9,3,4,5,9,2,2,6,3,10,6,8,4,0,3,5,3,9,6,0
0,7,10,8,3,4,4,3,2,3,10,2,6,2,7,3,6,5,6,3,7,0,4,3,3,8,0
0,2,6,6,5,6,8,5,7,4,3,5,6,6,4,4,2,9,7,4,8,4,0,8,3,2,0
0,5,7,2,9,10,6,6,8,6,3,3,5,4,2,3,4,8,4,9,10,3,7,0,2,6,0
0,8,3,3,9,7,9,7,8,3,10,9,10,10,6,5,3,8,5,2,9,4,4,5,0,7,0
0,4,9,8,8,2,3,3,2,3,2,6,3,5,10,5,10,6,10,4,2,4,7,2,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
