
8
11


99 81 64 90 64 50 98 85 
52 99 83 66 98 90 75 86 
79 79 99 87 59 60 64 60 
85 51 78 84 66 77 70 87 
51 76 85 98 94 82 78 92 
74 51 97 71 66 63 77 88 
57 67 64 82 65 79 71 77 
87 83 99 95 72 67 73 56 
95 65 87 55 85 90 78 89 
63 80 96 61 71 79 79 52 
59 85 51 79 95 79 80 61 


80 77 97 85 98 55 63 76 97 94 59 
73 56 58 87 83 91 63 55 63 93 94 
85 61 77 99 50 83 67 67 74 53 54 
59 53 74 87 93 80 55 58 62 73 62 
85 60 64 64 86 99 64 86 74 95 86 
52 97 94 80 50 52 65 56 85 53 91 
54 85 85 81 80 94 67 89 78 72 66 
61 78 64 63 62 72 94 67 95 99 80 
87 89 54 71 81 56 97 92 96 97 93 
69 51 98 55 88 87 78 84 94 60 58 
67 75 63 91 72 86 87 70 98 86 75 

94 71 62 76 73 72 98 68 95 88 84 
67 93 75 90 59 79 55 75 89 61 80 
66 90 91 93 83 90 56 91 53 65 51 
53 55 55 69 75 71 87 63 62 51 53 
78 51 61 75 68 73 52 75 52 66 64 
68 62 99 64 75 75 77 87 88 99 85 
99 89 56 83 66 93 74 89 91 90 52 
67 70 58 53 59 57 53 59 58 89 90 
94 63 94 50 83 92 57 64 77 77 90 
98 92 80 70 75 50 52 88 84 94 86 
98 83 88 93 65 89 76 90 51 50 75 

82 79 94 77 88 65 70 61 94 70 87 
87 87 90 79 86 75 83 64 83 51 63 
98 92 84 72 89 83 96 63 77 86 70 
65 54 78 96 86 92 84 83 71 68 71 
92 54 53 82 51 86 66 55 58 97 97 
84 59 83 89 88 63 76 66 84 84 68 
75 66 82 89 81 96 59 57 58 59 83 
51 72 85 63 97 61 53 96 69 77 54 
52 73 81 76 96 87 71 87 91 52 66 
80 72 98 62 96 78 87 71 66 60 65 
75 95 70 95 98 66 82 51 52 79 93 

51 67 58 74 75 71 92 56 58 57 57 
90 94 65 83 89 52 86 98 62 95 89 
70 50 65 70 70 57 84 91 90 68 69 
67 56 74 68 83 69 88 51 82 77 59 
85 72 54 83 80 59 73 81 77 70 99 
73 93 87 72 76 86 96 68 62 84 57 
75 99 89 90 63 56 61 56 95 54 65 
56 55 84 83 85 83 72 99 86 99 81 
53 72 80 91 76 59 55 85 87 94 84 
71 64 78 84 82 95 94 99 73 73 89 
97 96 70 75 82 75 73 85 54 53 90 

60 94 95 97 75 73 59 71 67 56 96 
62 54 63 59 51 65 52 69 65 78 83 
51 82 83 59 63 96 56 99 93 62 79 
82 68 79 58 65 99 87 99 98 96 83 
52 75 99 62 75 64 55 65 89 73 80 
70 98 85 73 64 54 74 62 57 53 64 
66 63 51 82 62 96 60 78 69 88 95 
81 90 88 79 80 84 66 71 63 64 60 
59 68 98 89 68 95 59 88 75 98 60 
70 77 68 94 53 60 81 86 88 52 51 
55 77 93 63 94 52 68 84 71 52 81 

69 72 71 76 65 95 86 66 78 93 89 
67 70 62 70 88 70 59 57 55 74 95 
50 89 96 87 60 95 93 80 68 95 70 
85 60 88 83 80 84 69 80 53 54 69 
74 61 76 93 76 50 74 95 84 67 77 
62 54 81 59 86 58 89 94 56 59 51 
79 50 57 76 54 60 94 90 66 76 80 
58 93 72 59 87 67 89 74 81 85 72 
75 99 68 83 51 79 77 77 63 59 55 
50 62 69 85 58 73 94 91 84 61 52 
68 75 97 68 64 64 97 88 83 74 62 

90 60 80 84 56 54 83 83 93 67 90 
85 79 68 69 98 83 97 63 63 70 70 
76 55 75 59 94 66 50 92 83 87 98 
52 68 99 75 56 60 52 50 93 83 73 
51 56 77 68 78 91 53 85 97 65 77 
71 80 79 86 77 79 68 68 77 67 73 
94 89 80 66 99 79 78 87 85 73 88 
67 64 52 88 62 96 99 81 97 98 52 
61 81 55 74 69 65 94 92 59 63 61 
91 97 69 83 60 81 91 51 75 66 63 
55 68 52 98 88 91 87 82 91 80 92 

89 72 98 52 58 91 60 57 51 95 53 
63 80 72 57 92 82 55 55 98 59 76 
86 85 61 56 92 72 96 57 77 98 91 
94 52 80 63 71 96 78 73 69 72 98 
53 70 89 87 84 79 52 86 83 50 92 
79 62 50 87 81 73 58 52 59 77 79 
75 82 75 50 76 67 61 96 55 98 55 
50 83 87 81 50 73 99 56 58 81 74 
69 69 70 69 73 75 78 79 82 88 97 
60 96 67 89 93 74 57 66 92 82 98 
54 76 84 84 51 77 50 76 89 56 99 


