
4
6


91 67 85 52 
77 65 50 78 
63 78 96 91 
74 93 65 93 
52 58 56 80 
61 70 77 78 


97 59 61 70 71 74 
56 63 93 85 63 84 
86 79 88 72 83 98 
51 85 79 71 61 53 
72 62 61 94 59 53 
81 73 77 83 64 95 

58 90 57 83 75 52 
99 93 61 82 73 83 
81 88 51 62 77 58 
85 52 85 54 64 90 
65 90 53 52 55 94 
68 61 52 60 90 86 

53 92 65 88 78 64 
93 79 59 84 75 69 
65 77 54 65 77 88 
99 99 66 71 73 89 
94 78 65 71 94 78 
69 64 83 91 65 78 

55 79 80 95 74 69 
91 60 98 99 50 67 
84 70 60 68 67 66 
89 83 87 52 79 60 
56 55 96 75 66 79 
73 80 65 95 90 78 


