
4
11


83 62 55 68 
68 76 59 73 
96 82 69 98 
99 78 60 74 
66 99 62 96 
56 67 70 89 
93 98 95 50 
99 93 73 78 
78 92 72 56 
90 60 62 56 
61 95 76 93 


81 81 96 85 54 95 53 95 79 76 78 
73 85 91 82 75 87 85 93 51 54 57 
73 61 96 64 93 98 52 51 67 74 82 
86 86 71 57 85 56 90 97 91 82 73 
52 79 94 61 80 73 55 52 56 87 52 
64 53 64 69 51 70 78 93 93 72 70 
80 91 60 74 90 54 54 92 90 85 92 
98 66 69 64 70 64 88 90 54 99 80 
73 65 59 95 94 79 65 50 77 72 64 
83 60 71 75 50 93 84 67 77 79 90 
64 58 84 70 64 95 85 91 93 76 81 

82 86 95 74 84 76 69 66 77 99 57 
61 54 98 75 78 72 74 51 79 95 69 
80 91 90 67 61 73 73 75 78 76 52 
95 78 61 82 95 63 65 85 67 67 57 
95 68 94 96 68 52 52 70 55 63 87 
92 65 64 54 68 96 57 89 64 91 71 
50 73 73 86 71 51 73 60 78 64 77 
89 64 94 89 59 65 64 94 71 52 75 
66 53 54 59 99 60 95 80 52 62 83 
79 61 92 65 50 52 62 53 64 76 73 
57 77 50 74 89 82 80 53 98 98 55 

92 73 91 70 88 56 64 95 84 83 95 
75 60 56 52 82 53 64 53 61 83 84 
67 57 98 62 74 62 84 75 89 56 91 
51 92 76 97 54 94 83 83 75 84 73 
80 95 89 91 79 88 52 99 56 67 85 
52 71 51 57 81 91 83 67 91 66 89 
75 80 58 73 70 50 74 88 90 85 85 
51 58 74 99 81 88 61 56 58 58 72 
75 62 82 51 66 51 55 56 76 72 89 
60 54 53 89 62 56 54 86 94 96 95 
89 54 96 73 90 53 77 66 85 71 62 

80 61 94 79 64 60 85 54 96 76 98 
73 76 59 71 71 75 99 59 57 89 50 
55 64 62 79 93 69 90 68 68 72 64 
57 93 76 89 88 77 61 89 98 50 68 
61 79 64 90 62 55 64 50 90 67 53 
84 75 76 91 83 91 53 99 97 97 50 
56 54 85 70 57 81 97 89 65 66 73 
69 51 66 63 69 86 96 87 58 65 66 
86 71 74 75 92 56 73 63 78 87 74 
54 97 87 93 98 63 91 62 95 61 82 
66 91 93 77 94 73 74 94 79 69 97 


