
8
10


56 96 95 58 98 79 95 91 
64 71 93 71 86 55 91 63 
52 74 65 51 65 52 62 82 
86 77 80 88 66 83 54 95 
57 74 83 57 98 99 68 54 
92 79 86 55 72 75 52 61 
54 89 75 86 82 95 62 88 
85 50 94 85 83 50 94 76 
89 92 88 77 74 50 76 52 
81 50 79 66 75 67 58 62 


53 88 97 90 83 58 62 55 82 82 
55 56 91 70 77 64 57 74 84 80 
62 86 82 95 97 79 91 80 76 83 
90 51 53 66 60 97 84 67 58 63 
85 88 99 55 94 72 68 80 82 55 
86 94 95 69 90 66 84 89 96 62 
76 74 61 94 63 79 63 81 69 78 
73 51 50 69 52 83 50 56 57 76 
58 67 97 82 89 52 73 97 85 50 
94 94 74 72 78 71 97 54 64 77 

63 73 75 78 81 86 55 60 72 83 
98 58 99 61 95 83 65 69 81 59 
96 59 73 90 65 97 76 83 80 90 
79 90 58 64 51 86 81 93 68 53 
56 77 57 84 59 53 75 79 84 62 
69 74 56 95 66 65 94 93 73 91 
87 70 94 86 86 60 69 85 71 72 
53 52 66 50 54 98 77 77 88 99 
68 89 65 70 77 69 68 76 56 62 
68 57 58 69 52 55 55 84 77 74 

58 82 98 71 85 55 88 58 74 89 
88 67 81 58 99 50 97 87 70 74 
58 92 84 96 93 97 87 79 93 52 
93 81 94 79 65 81 81 53 94 78 
70 72 79 59 90 96 89 67 82 57 
64 81 65 51 96 91 71 89 79 81 
79 92 88 88 64 66 71 74 65 62 
97 64 95 83 62 80 71 60 98 50 
66 86 53 93 90 65 90 59 55 83 
67 90 96 88 94 80 87 85 93 61 

86 60 61 76 80 82 82 90 59 82 
68 90 69 71 89 82 64 81 73 80 
87 93 79 81 99 75 79 91 95 67 
81 83 55 65 83 90 57 78 73 77 
64 72 70 90 89 80 59 97 84 84 
78 89 95 67 55 57 66 74 81 84 
71 56 52 73 81 55 56 80 96 74 
57 91 77 76 85 69 99 89 69 96 
64 52 68 90 58 73 60 50 56 58 
99 99 75 66 57 71 92 91 82 97 

60 60 67 61 54 98 96 82 85 85 
85 87 91 78 54 71 98 50 83 72 
58 51 67 80 88 78 95 73 69 58 
52 98 87 83 82 50 78 61 74 70 
98 59 62 66 50 72 64 62 64 63 
58 55 64 79 98 52 56 60 53 91 
90 96 97 57 71 68 81 91 83 66 
89 82 89 50 68 73 55 89 59 68 
57 57 86 58 61 78 58 81 88 69 
83 68 81 61 54 99 96 51 60 81 

72 59 59 74 75 53 85 93 97 74 
86 94 54 69 50 77 77 60 79 76 
91 96 95 74 88 50 76 77 59 83 
73 53 79 98 77 51 98 59 70 74 
69 92 72 68 70 97 90 83 98 61 
99 79 78 79 82 66 81 80 90 89 
84 98 75 88 60 73 96 64 63 61 
96 78 69 72 62 76 52 90 83 67 
52 68 92 83 60 52 73 51 91 76 
94 87 86 90 97 82 91 98 78 59 

59 89 86 95 71 92 98 54 86 64 
98 75 64 70 73 94 56 81 97 90 
58 61 70 62 80 81 78 81 64 59 
95 79 87 64 62 70 52 54 52 59 
69 74 52 96 65 80 54 80 52 73 
57 74 87 82 90 91 88 71 54 60 
81 78 83 75 59 78 93 79 76 66 
57 82 82 90 67 98 75 59 56 84 
54 81 54 88 86 90 77 75 53 80 
72 61 73 97 85 76 71 60 97 80 

55 99 52 69 66 97 70 73 77 51 
50 89 53 70 99 95 83 61 61 76 
83 76 82 98 76 87 99 92 69 65 
79 72 74 75 60 56 55 73 75 99 
53 58 97 64 94 75 84 84 80 71 
91 55 83 52 92 53 73 97 96 98 
70 93 77 90 78 69 60 77 50 61 
73 83 61 59 63 68 92 50 78 78 
79 98 90 91 83 54 81 74 61 78 
52 64 76 70 57 73 56 84 78 60 


