0,1,69,49,72,1,3,6,63,3,29,0
0,14,8,18,4,11,7,13,12,13,14,0
0,31,102,100,112,53,56,48,99,38,86,112
0,36,105,106,114,57,59,52,103,42,91,114
0,17,2,10,8,4,14,11,14,2,18,0
0,3.4,0.66667,1.6667,4,1,4.6667,2.75,3.5,0.5,3.6,0
0,8,3,6,5,2,9,6,5,2,6,0
0,0,6,2,6,7,9,7,10,6,5,0
0,6,0,8,7,2,9,3,4,3,9,0
0,5,2,0,10,5,5,4,8,4,6,0
0,7,4,8,0,9,5,2,9,2,2,0
0,4,5,3,6,0,7,6,4,5,4,0
0,5,3,7,8,9,0,4,9,5,3,0
0,7,2,3,3,9,5,0,5,4,9,0
0,10,2,2,9,6,4,7,0,7,9,0
0,4,3,2,4,3,9,5,2,0,6,0
0,8,5,9,8,3,3,6,2,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
