0,50,123,17,119,11,24,125,92,14,48,106,16,40,12,95,94,75,34,58,7,9,16,58,4,3,0
0,9,3,17,15,8,16,6,7,20,16,13,4,13,3,11,20,8,14,20,13,5,3,10,8,2,0
0,204,277,162,253,149,170,267,243,163,183,241,145,183,150,244,239,220,176,212,136,138,156,207,156,151,277
0,205,278,164,255,150,172,268,244,165,185,243,146,185,151,246,241,221,178,214,138,139,157,208,157,152,278
0,11,12,16,8,4,17,4,14,9,12,10,17,3,11,10,7,15,5,9,6,12,20,8,7,9,0
0,11,12,8,4,4,8.5,4,14,4.5,6,5,17,1.5,11,5,3.5,15,2.5,4.5,3,12,20,8,7,9,0
0,2,10,10,9,9,10,5,3,5,2,7,8,6,10,4,4,10,4,6,10,2,6,9,9,2,0
0,0,7,10,3,3,7,9,8,9,6,4,3,7,10,8,2,6,5,7,10,9,2,3,10,9,0
0,8,0,7,10,10,4,8,2,8,9,5,2,9,10,10,3,10,3,3,3,6,9,10,9,4,0
0,3,8,0,9,5,2,9,9,4,6,5,2,3,4,8,10,7,7,4,6,7,6,5,5,4,0
0,10,10,6,0,4,5,3,7,10,9,4,10,6,6,2,8,2,6,6,8,8,8,5,4,7,0
0,6,9,10,8,0,2,7,4,6,6,5,3,3,6,6,10,2,10,5,7,6,7,2,3,2,0
0,4,3,3,5,4,0,10,8,6,4,6,8,10,5,7,10,6,10,3,5,10,6,3,9,3,0
0,9,2,2,7,9,2,0,8,2,6,3,4,5,7,3,9,5,6,8,6,9,6,4,4,10,0
0,4,10,10,3,5,2,4,0,5,5,7,6,3,8,8,4,8,10,3,10,10,3,7,8,2,0
0,5,2,2,4,2,3,3,3,0,7,8,10,5,6,6,8,4,9,4,3,8,4,6,2,9,0
0,3,8,5,2,9,5,8,9,5,0,6,2,9,5,5,2,9,4,8,6,9,8,5,6,5,0
0,6,7,6,5,10,5,2,5,6,10,0,8,7,9,4,9,8,7,10,6,5,4,6,5,8,0
0,4,10,7,8,9,4,10,6,10,9,6,0,7,5,9,4,4,2,2,3,7,4,9,8,5,0
0,9,3,5,9,9,6,4,9,5,3,10,3,0,8,3,9,8,4,9,7,3,3,10,7,4,0
0,7,3,4,3,3,4,7,10,9,2,6,10,9,0,8,2,3,10,4,2,3,7,6,7,7,0
0,6,3,5,7,3,7,5,5,7,7,4,9,2,3,0,4,7,5,5,8,5,9,3,10,2,0
0,9,6,3,10,4,4,8,3,10,6,2,10,4,4,6,0,5,8,9,6,3,5,3,10,9,0
0,5,3,10,8,4,6,5,2,4,8,8,9,6,5,4,6,0,8,8,3,2,9,8,10,10,0
0,10,10,3,10,10,2,7,3,6,7,9,6,4,9,7,3,8,0,5,10,3,10,7,4,6,0
0,2,4,7,8,9,2,3,10,4,3,8,7,4,4,8,7,3,4,0,4,9,5,7,10,3,0
0,2,10,6,6,10,9,3,10,5,2,4,7,7,3,9,2,7,4,9,0,3,9,6,4,5,0
0,5,5,3,2,6,9,7,5,8,6,3,4,3,2,3,10,6,4,10,2,0,8,6,10,7,0
0,7,6,4,10,2,7,7,8,3,6,3,7,5,8,8,10,2,7,6,4,4,0,6,7,9,0
0,7,5,5,4,6,5,10,2,9,6,9,6,7,6,3,5,2,6,10,4,6,3,0,3,8,0
0,10,3,8,8,3,10,4,7,3,4,4,9,9,8,7,2,6,2,4,8,7,9,10,0,4,0
0,8,3,6,5,8,10,10,9,3,2,3,5,10,7,6,2,7,7,10,8,10,7,8,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
