6
120

81 75 83 63 91 64 
51 62 64 65 81 52 
56 60 75 81 66 68 
94 66 75 86 74 85 
53 96 95 90 94 55 
86 87 90 99 89 85 
56 93 68 92 74 82 
54 53 88 54 69 71 
59 96 96 95 74 86 
66 85 54 91 75 86 
88 90 86 90 70 64 
59 85 58 69 66 63 
65 97 81 69 55 80 
85 64 68 64 86 86 
79 73 60 93 93 82 
62 97 84 89 76 70 
77 77 50 87 51 55 
55 75 86 96 99 99 
86 56 62 93 84 52 
93 64 76 75 87 88 
72 52 92 85 54 57 
99 81 78 95 55 56 
80 52 63 91 73 60 
63 92 97 52 64 95 
82 70 96 79 74 96 
62 96 97 88 74 63 
82 66 92 80 93 73 
67 60 83 91 89 66 
99 86 89 65 52 96 
73 80 94 72 54 56 
83 78 63 89 77 73 
64 95 54 72 78 50 
58 54 77 57 90 73 
99 76 56 92 71 61 
82 91 95 51 72 91 
67 83 56 57 64 73 
76 62 60 58 94 96 
85 57 96 95 91 64 
65 73 94 69 97 99 
63 97 57 81 70 58 
96 88 89 59 65 57 
92 55 91 87 65 50 
70 97 52 75 84 60 
85 68 57 89 69 91 
60 86 52 92 72 78 
97 59 76 88 63 64 
88 95 80 78 71 78 
80 91 72 90 88 72 
83 83 87 81 90 72 
70 82 66 79 54 99 
55 71 63 64 51 81 
62 58 52 83 80 91 
87 57 85 61 71 95 
51 88 68 63 55 75 
97 98 89 67 70 60 
96 75 94 77 56 90 
82 83 74 56 92 77 
90 76 52 83 93 58 
95 54 96 90 96 77 
64 51 86 58 90 79 
50 65 77 73 93 91 
86 51 70 59 50 95 
86 79 62 94 51 73 
67 78 61 51 76 52 
60 80 78 99 82 93 
92 64 50 57 58 59 
62 57 58 79 79 62 
80 89 73 98 85 84 
75 55 95 95 95 58 
71 51 80 69 93 51 
81 76 81 72 95 62 
54 84 84 94 90 68 
61 94 62 84 71 95 
84 94 84 86 81 57 
88 94 85 60 56 56 
70 81 65 86 95 77 
73 66 66 78 97 88 
65 69 52 67 69 78 
90 66 84 83 98 63 
66 57 70 82 81 59 
75 65 84 99 82 82 
73 95 59 91 58 56 
52 83 57 83 71 93 
57 56 59 70 85 95 
50 75 78 63 57 69 
91 62 77 97 85 90 
51 88 70 77 95 97 
65 63 98 81 99 54 
87 62 51 90 93 83 
52 80 75 78 60 64 
87 79 82 57 73 62 
89 77 93 67 79 74 
51 73 53 85 67 85 
70 90 93 51 58 82 
65 63 96 79 60 63 
87 87 59 55 96 62 
50 66 63 74 60 75 
64 65 99 94 55 94 
72 93 75 94 76 66 
72 81 58 59 90 66 
95 76 95 88 66 66 
78 59 99 52 61 99 
61 51 85 95 94 90 
53 69 78 86 61 77 
60 65 73 65 66 92 
86 64 50 86 69 50 
98 50 59 73 87 73 
85 71 95 63 62 67 
86 84 75 87 84 90 
55 50 55 62 94 71 
83 65 91 69 86 94 
60 88 81 54 86 71 
60 85 85 59 69 77 
56 99 85 69 71 96 
75 83 82 58 97 76 
64 98 72 53 69 93 
88 95 63 69 51 89 
56 91 78 50 60 68 
75 59 70 81 98 84 
83 81 95 93 73 78 

52 68 61 60 70 87 57 87 80 93 65 90 95 98 92 65 66 70 62 71 57 95 87 92 76 99 72 90 83 81 70 50 59 62 54 62 76 55 69 59 86 66 70 83 67 96 59 81 62 71 98 65 95 78 84 76 88 88 80 57 53 59 54 86 60 77 93 97 61 72 93 87 82 51 51 51 80 75 94 87 82 68 90 96 99 70 63 95 71 85 89 73 71 64 54 82 99 53 53 50 89 67 53 82 79 82 77 61 56 67 82 51 59 92 74 75 56 80 86 65 
89 67 53 82 79 82 77 61 56 67 82 51 59 92 74 75 56 80 86 65 99 95 76 95 74 78 65 69 64 99 64 82 53 56 86 68 87 76 51 84 71 68 66 84 95 97 52 53 87 55 61 87 87 95 95 56 68 56 87 96 52 50 97 77 54 58 99 67 69 82 93 50 65 72 57 69 91 58 56 58 65 69 64 97 83 58 54 66 99 82 55 72 54 83 76 84 95 53 90 89 65 53 58 84 52 50 53 87 78 99 92 85 70 85 82 74 78 81 56 56 
65 53 58 84 52 50 53 87 78 99 92 85 70 85 82 74 78 81 56 56 88 71 75 98 82 82 70 94 69 94 50 59 56 84 94 94 95 86 66 97 68 60 78 80 67 71 85 77 87 90 59 58 90 79 57 61 64 60 65 85 87 98 93 92 92 54 99 76 97 87 98 81 67 58 58 90 59 97 60 91 87 60 94 79 51 52 64 70 64 54 80 58 52 68 94 68 92 76 62 97 98 61 78 85 63 91 95 61 65 63 57 89 78 70 51 99 89 81 81 86 
98 61 78 85 63 91 95 61 65 63 57 89 78 70 51 99 89 81 81 86 63 69 77 52 67 81 53 75 97 74 85 93 75 76 78 87 70 64 61 51 86 56 84 86 53 84 83 61 54 99 87 50 69 78 62 66 89 78 65 51 97 89 54 62 66 87 84 91 90 94 85 93 62 63 93 56 76 52 85 77 51 74 71 58 72 79 76 59 69 56 79 82 73 93 56 95 76 54 56 97 83 96 71 67 74 67 68 95 76 81 97 80 91 62 85 63 75 65 70 97 
83 96 71 67 74 67 68 95 76 81 97 80 91 62 85 63 75 65 70 97 55 79 68 81 68 60 66 82 62 85 62 52 74 79 64 58 51 57 93 51 89 95 99 78 60 75 94 74 60 84 95 81 70 71 62 75 84 87 58 67 62 79 50 56 93 86 71 76 65 96 81 59 92 50 51 84 72 68 73 73 92 88 78 63 75 67 65 95 78 84 61 58 95 93 71 67 84 82 99 92 95 56 91 54 93 93 58 51 78 51 84 93 97 58 89 94 71 79 52 68 
95 56 91 54 93 93 58 51 78 51 84 93 97 58 89 94 71 79 52 68 70 69 76 80 65 72 79 90 85 89 72 52 88 75 78 96 53 83 85 89 90 73 51 64 56 92 74 82 99 66 69 68 50 84 76 56 72 70 94 84 62 95 89 88 67 79 89 66 54 71 67 76 94 54 97 89 56 96 90 58 89 65 74 81 66 69 62 98 71 69 93 85 92 63 84 53 69 73 67 92 60 61 62 96 59 71 69 57 65 93 64 79 60 99 81 60 65 88 63 99 
60 61 62 96 59 71 69 57 65 93 64 79 60 99 81 60 65 88 63 99 88 83 83 82 56 72 73 94 86 61 57 89 90 64 53 55 93 80 96 93 83 77 73 72 64 90 74 69 84 82 78 89 72 84 80 95 57 83 93 72 51 97 90 69 88 77 86 81 92 80 86 74 83 99 95 89 86 83 94 99 62 87 76 69 80 98 87 74 53 87 84 80 68 70 99 72 81 91 57 91 89 78 55 70 82 69 58 69 59 59 84 78 78 54 76 82 66 80 98 80 
89 78 55 70 82 69 58 69 59 59 84 78 78 54 76 82 66 80 98 80 66 69 88 67 60 66 88 67 61 94 89 76 54 63 76 54 64 52 84 89 97 96 82 55 81 99 78 77 99 53 67 96 55 57 90 73 61 95 81 62 69 92 80 85 68 92 74 57 64 55 76 83 51 88 65 84 59 85 92 99 59 68 96 90 92 65 62 93 63 91 94 66 93 98 56 67 71 68 74 66 69 87 76 93 80 82 92 54 79 76 85 70 79 70 81 51 63 76 60 86 
69 87 76 93 80 82 92 54 79 76 85 70 79 70 81 51 63 76 60 86 80 51 73 61 60 88 89 72 78 52 92 80 85 60 74 98 99 81 73 72 58 72 80 74 64 61 77 77 86 78 66 59 58 62 66 77 58 69 57 87 65 62 73 59 86 76 87 98 95 50 82 99 51 86 76 76 93 99 63 66 78 80 66 83 82 67 60 89 82 73 78 76 96 86 88 97 64 57 51 92 79 64 83 81 75 65 82 54 78 69 94 82 88 95 79 82 96 83 93 70 
79 64 83 81 75 65 82 54 78 69 94 82 88 95 79 82 96 83 93 70 85 66 82 96 64 96 74 55 68 65 51 58 78 77 56 78 75 67 53 82 95 91 65 73 64 99 71 61 74 79 99 76 93 89 66 67 53 84 86 94 80 58 62 85 82 92 58 92 95 90 75 58 59 57 94 63 77 78 80 82 85 66 78 88 73 88 70 69 89 87 92 66 50 71 76 98 86 81 50 65 54 92 62 71 84 75 92 90 64 76 91 65 67 87 98 69 79 75 72 74 
54 92 62 71 84 75 92 90 64 76 91 65 67 87 98 69 79 75 72 74 87 65 97 50 81 82 89 78 79 65 56 95 69 71 60 77 91 76 67 52 97 83 87 55 91 97 59 55 51 84 94 88 82 82 86 72 97 65 92 91 73 69 56 66 97 89 92 78 71 94 69 58 61 56 74 62 63 86 54 83 98 56 60 79 81 63 85 86 80 80 95 60 57 91 60 67 94 60 87 50 75 85 73 62 68 83 57 83 82 98 74 56 68 52 70 74 52 98 87 91 
75 85 73 62 68 83 57 83 82 98 74 56 68 52 70 74 52 98 87 91 65 94 84 84 51 91 66 96 96 55 89 78 65 89 65 54 84 93 83 81 81 83 64 57 79 86 95 92 67 58 54 95 82 57 79 91 56 90 94 69 52 96 57 79 50 70 60 63 51 69 82 70 91 82 77 77 79 53 81 88 89 97 85 98 50 70 83 91 80 56 72 60 76 80 90 90 88 98 65 55 87 64 92 56 84 91 96 93 78 57 55 54 65 58 78 76 97 58 68 92 
87 64 92 56 84 91 96 93 78 57 55 54 65 58 78 76 97 58 68 92 86 71 52 75 77 53 90 64 52 95 59 53 52 62 60 89 61 60 61 90 91 52 86 73 59 59 60 68 76 64 66 63 91 98 71 82 59 89 91 85 57 96 59 89 84 50 69 86 80 91 52 66 67 87 97 51 85 61 84 94 89 57 76 53 69 50 94 67 99 69 50 53 82 90 51 75 71 78 55 75 99 98 84 97 78 97 88 51 91 94 56 55 77 93 53 64 95 75 62 84 
99 98 84 97 78 97 88 51 91 94 56 55 77 93 53 64 95 75 62 84 77 75 70 94 50 94 90 62 77 55 74 61 86 80 62 97 70 87 57 93 66 51 91 51 67 50 64 50 97 88 88 88 69 72 66 80 78 69 50 56 59 77 51 51 72 60 86 86 62 54 70 80 60 73 57 92 70 97 99 81 97 52 78 69 85 76 72 57 58 72 60 65 84 52 87 67 56 74 53 88 64 63 91 86 88 60 88 92 87 66 92 92 93 82 73 74 87 92 53 68 
64 63 91 86 88 60 88 92 87 66 92 92 93 82 73 74 87 92 53 68 61 81 87 53 78 53 63 60 79 63 74 67 75 51 67 72 72 50 84 85 53 55 57 57 64 50 79 74 56 70 78 88 94 77 64 52 62 70 97 77 64 82 86 89 51 77 99 75 53 68 63 55 92 59 76 70 66 69 57 79 99 71 90 59 90 55 70 68 58 61 70 54 64 95 51 86 78 91 60 98 70 82 65 99 76 89 57 92 93 78 53 73 82 75 54 95 68 77 57 80 
70 82 65 99 76 89 57 92 93 78 53 73 82 75 54 95 68 77 57 80 58 90 97 81 56 67 70 95 50 70 92 74 68 69 57 51 56 55 65 78 96 71 65 86 96 54 68 82 84 67 64 88 66 76 74 62 74 58 83 82 69 68 86 67 87 84 76 50 59 70 87 61 60 81 56 91 51 99 79 50 91 85 60 51 87 86 72 67 87 60 66 77 70 91 98 77 90 90 62 77 54 53 65 96 79 86 53 63 99 93 79 83 56 88 89 78 61 75 95 93 
54 53 65 96 79 86 53 63 99 93 79 83 56 88 89 78 61 75 95 93 97 99 92 52 71 51 93 88 58 86 92 50 73 73 77 66 81 81 81 98 51 56 53 90 80 99 71 67 88 77 90 65 86 50 77 78 67 53 96 53 54 82 86 82 89 95 60 71 61 55 75 71 95 86 88 77 94 68 94 89 74 69 75 81 72 51 76 60 98 55 73 99 85 54 67 82 63 52 76 88 53 75 85 75 86 63 91 74 99 52 72 54 94 73 59 81 53 94 68 66 
53 75 85 75 86 63 91 74 99 52 72 54 94 73 59 81 53 94 68 66 98 82 89 98 97 77 50 54 96 54 55 89 79 63 53 77 91 70 99 80 81 55 63 62 52 85 71 56 70 67 74 93 62 77 78 64 83 91 78 70 53 59 79 98 99 91 91 74 64 60 62 78 86 88 73 72 66 55 85 51 96 98 97 91 74 93 55 55 62 52 93 55 61 63 59 96 90 73 55 97 79 89 73 88 52 95 88 80 64 61 64 86 73 56 95 92 75 90 69 65 
79 89 73 88 52 95 88 80 64 61 64 86 73 56 95 92 75 90 69 65 54 72 92 65 94 57 61 73 59 83 68 61 88 55 92 90 91 61 53 84 70 60 71 54 91 67 93 75 90 92 66 50 94 75 81 75 94 96 76 92 64 56 54 77 85 90 70 63 61 95 62 69 78 95 57 52 53 72 69 88 80 58 53 51 70 92 59 71 64 66 61 91 95 87 66 81 64 99 51 69 55 89 86 64 95 56 62 57 95 53 51 65 58 56 65 75 85 58 52 68 
55 89 86 64 95 56 62 57 95 53 51 65 58 56 65 75 85 58 52 68 78 83 95 62 92 59 91 50 89 68 57 82 77 63 72 97 71 76 96 99 82 91 94 60 65 87 54 74 67 78 75 87 78 57 98 67 63 63 96 56 97 75 64 89 98 86 83 98 95 68 93 54 52 55 93 65 99 76 73 74 87 97 51 79 56 53 57 75 85 68 76 96 97 84 65 52 84 91 86 57 63 61 52 55 96 94 90 72 62 59 82 91 85 56 94 51 51 70 93 85 
63 61 52 55 96 94 90 72 62 59 82 91 85 56 94 51 51 70 93 85 55 79 62 89 97 62 58 60 65 91 84 56 69 67 67 90 51 71 57 57 82 67 72 63 54 88 79 75 91 50 85 79 92 86 97 81 88 54 69 95 94 52 94 76 53 66 94 70 54 63 59 89 54 70 86 74 53 65 80 80 83 79 61 88 83 82 97 58 50 63 64 92 96 94 95 72 94 86 97 86 93 90 79 68 93 91 64 93 87 87 96 73 64 73 91 53 78 80 75 91 
93 90 79 68 93 91 64 93 87 87 96 73 64 73 91 53 78 80 75 91 71 87 85 81 73 55 74 86 60 91 91 78 66 59 86 71 61 86 89 52 53 94 57 74 66 89 52 93 97 52 72 90 92 75 86 82 73 63 86 63 94 80 84 72 98 68 73 74 98 92 75 75 83 61 76 63 68 87 89 94 77 94 58 94 69 95 68 70 90 89 56 66 95 74 55 99 66 85 71 63 95 81 60 67 59 73 58 57 80 63 77 79 96 66 78 89 87 69 76 84 
95 81 60 67 59 73 58 57 80 63 77 79 96 66 78 89 87 69 76 84 58 65 71 99 99 90 72 73 69 55 78 93 69 64 53 96 69 76 94 96 55 66 51 68 73 78 50 97 58 58 81 51 94 59 94 94 61 59 69 72 96 90 78 90 82 71 92 70 99 99 72 90 81 89 78 72 90 67 73 75 74 76 82 66 68 51 75 60 64 81 73 83 60 81 94 59 65 67 95 90 70 93 81 79 81 74 78 81 98 97 82 80 69 95 50 99 66 74 74 81 
70 93 81 79 81 74 78 81 98 97 82 80 69 95 50 99 66 74 74 81 98 76 67 97 56 52 73 73 86 61 99 51 90 75 55 96 91 95 83 91 92 86 75 72 52 88 67 65 79 77 84 65 57 55 68 92 68 92 65 91 75 92 61 91 66 72 87 82 80 67 74 62 85 83 65 62 89 72 99 59 76 63 78 97 91 75 60 75 77 98 58 85 90 90 80 54 53 80 81 68 71 89 76 91 71 51 74 86 82 54 66 53 52 96 83 50 79 55 72 99 
