0,15,13,62,2,73,23,1,16,47,50,41,57,16,38,35,0
0,19,18,10,15,14,20,9,6,11,17,3,20,9,5,19,0
0,112,160,172,128,107,79,88,94,192,119,155,92,106,191,116,192
0,130,177,181,142,120,97,97,100,202,135,158,110,115,196,134,202
0,7,3,7,15,19,16,15,8,6,20,3,18,10,18,13,0
0,0.38889,0.17647,0.77778,1.0714,1.4615,0.88889,1.6667,1.3333,0.6,1.25,1,1,1.1111,3.6,0.72222,0
0,7,5,7,7,3,7,5,4,6,5,10,9,5,10,7,0
0,0,10,8,7,3,3,6,2,7,7,5,9,9,5,8,0
0,8,0,7,2,8,4,4,5,9,8,5,5,2,7,7,0
0,9,3,0,3,2,3,6,4,6,10,2,3,6,9,8,0
0,3,4,8,0,9,8,10,6,4,6,8,4,6,8,2,0
0,9,4,5,6,0,6,2,2,7,2,7,6,3,9,4,0
0,5,9,10,2,6,0,9,3,9,6,9,10,10,9,9,0
0,10,7,3,5,6,3,0,3,9,3,8,4,6,3,10,0
0,10,9,4,5,4,10,9,0,3,5,7,8,8,9,5,0
0,2,9,9,7,9,3,5,8,0,5,4,7,6,4,7,0
0,7,10,7,10,3,6,7,9,5,0,9,10,9,6,2,0
0,3,6,6,3,7,9,10,2,5,8,0,9,6,10,6,0
0,3,4,8,10,4,8,2,3,3,9,10,0,10,8,3,0
0,8,3,6,10,3,3,8,7,2,7,10,3,0,5,4,0
0,6,8,9,10,8,5,3,6,6,9,6,4,9,0,2,0
0,2,2,7,4,10,8,6,8,5,8,8,5,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
