0,104,80,36,54,54,40,85,15,53,47,55,32,98,5,105,30,3,71,51,79,4,110,67,97,9,55,13,32,9,1,34,39,80,75,105,26,32,43,69,47,21,50,108,24,73,51,66,105,86,57,15,93,89,18,5,102,69,19,53,72,4,99,108,8,105,80,22,100,38,89,49,34,41,6,33,48,105,38,104,82,68,81,52,49,109,22,64,65,3,4,56,1,62,34,77,86,95,89,62,21,0
0,5,10,20,17,15,4,18,15,13,4,15,16,9,10,12,14,7,4,16,20,12,19,16,20,20,18,20,7,7,20,18,7,5,11,14,14,13,9,11,8,19,6,7,2,8,12,5,9,20,11,2,13,19,6,19,16,15,4,12,6,10,11,9,11,5,11,9,12,10,16,7,14,5,7,5,9,4,8,18,12,13,7,17,6,6,3,9,7,7,8,4,17,16,10,6,20,5,9,14,6,0
0,993,1169,878,977,1170,925,1037,1062,1015,1102,1155,875,1030,846,1064,1123,975,1086,1180,1056,907,1138,1162,1244,1125,1116,1126,1125,958,1101,1163,1098,1112,1158,974,903,1029,1189,924,964,1095,1030,1088,1002,1220,923,1081,999,1153,1143,1139,1083,1081,1026,935,1234,1119,1045,1163,1009,922,1175,1278,1099,995,1114,1187,1063,1166,1164,921,902,890,1115,1138,1035,1148,966,1123,930,1013,1088,969,1182,1260,995,1180,923,888,1173,1026,1163,941,1119,1081,1005,1104,1074,1181,979,1278
0,995,1172,884,983,1175,927,1043,1067,1019,1104,1160,880,1033,849,1068,1128,978,1088,1185,1062,911,1144,1167,1250,1131,1122,1132,1128,961,1107,1169,1101,1114,1162,979,908,1033,1192,928,967,1101,1032,1091,1003,1223,927,1083,1002,1159,1147,1140,1087,1087,1028,941,1239,1124,1047,1167,1011,925,1179,1281,1103,997,1118,1190,1067,1169,1169,924,907,892,1118,1140,1038,1150,969,1129,934,1017,1091,975,1184,1262,996,1183,926,891,1176,1028,1169,946,1122,1083,1011,1106,1077,1186,981,1281
0,2,3,6,5,12,18,20,16,8,15,18,2,6,14,6,10,14,14,17,9,17,17,4,19,12,8,8,11,2,8,16,18,6,8,8,3,13,17,18,2,16,3,4,9,20,13,3,9,5,18,6,3,4,5,4,2,9,6,6,13,18,17,2,20,20,9,4,13,8,6,16,20,11,15,8,16,4,2,2,3,6,15,20,4,19,8,10,2,2,13,6,12,2,17,9,19,2,4,14,3,0
0,1.0,1.0,1.0,0.83333,2.4,9.0,3.3333,3.2,2.0,7.5,3.6,0.4,2.0,4.6667,1.5,2.0,4.6667,7.0,3.4,1.5,4.25,2.8333,0.8,3.1667,2.0,1.3333,1.3333,3.6667,0.66667,1.3333,2.6667,6.0,3.0,2.0,1.6,0.6,3.25,5.6667,4.5,0.66667,2.6667,1.5,1.3333,9.0,6.6667,3.25,1.5,3.0,0.83333,4.5,6.0,0.75,0.66667,2.5,0.66667,0.4,1.8,3.0,1.5,6.5,6.0,4.25,0.66667,5.0,10.0,2.25,1.3333,3.25,2.6667,1.2,5.3333,4.0,5.5,5.0,4.0,5.3333,2.0,0.66667,0.33333,0.75,1.5,5.0,3.3333,2.0,9.5,8.0,3.3333,0.66667,0.66667,4.3333,3.0,2.0,0.4,5.6667,4.5,3.1667,1.0,1.3333,2.8,1.5,0
0,1,1,2,1,4,7,8,6,1,4,1,1,2,7,1,4,5,2,5,4,6,3,2,6,2,4,3,4,1,3,7,5,1,2,1,1,1,6,6,1,7,1,1,5,2,5,1,1,1,4,1,2,2,3,1,1,2,3,3,5,4,6,1,1,6,4,2,1,2,2,1,7,6,4,1,7,2,1,1,1,1,2,5,2,9,2,3,1,1,7,1,2,1,2,2,8,1,2,5,1,0
0,10,8,3,5,10,6,4,4,4,9,8,7,9,7,7,10,4,6,8,7,8,4,7,2,4,7,3,7,10,5,3,10,6,5,10,2,6,6,5,10,6,7,9,2,2,6,5,5,10,5,8,6,8,2,8,4,3,6,2,4,8,7,3,6,4,2,8,5,7,9,10,2,10,9,10,4,3,10,6,10,8,4,5,3,3,2,3,6,6,7,8,8,5,9,9,9,3,5,5,6,0
0,0,7,8,7,4,4,8,8,5,10,8,7,7,4,7,9,7,9,3,6,3,7,6,9,3,9,10,4,9,8,9,3,6,8,2,5,8,10,2,4,4,6,10,4,5,8,7,6,5,2,8,9,6,6,4,4,9,2,8,2,9,6,5,3,2,9,7,6,2,8,9,4,5,5,10,4,9,4,3,6,10,4,4,2,10,2,3,3,5,6,4,9,4,2,4,2,9,8,4,9,0
0,2,0,3,9,5,6,2,9,6,4,8,7,7,6,5,6,8,10,3,4,6,7,7,9,6,10,9,8,5,7,2,9,10,5,5,8,9,5,10,2,8,6,10,9,3,3,10,10,5,2,2,5,4,3,9,10,7,10,6,8,2,6,9,3,6,3,10,9,6,10,6,3,6,9,3,3,7,10,4,3,8,9,7,3,5,6,9,7,8,8,3,5,4,2,8,9,3,9,8,4,0
