0,7,5,14,27,26,16,17,60,1,6,0
0,19,13,12,18,8,7,8,17,15,15,0
0,96,81,133,76,76,50,97,130,83,93,0
0,110,91,142,89,82,55,103,142,94,104,0
0,19,8,18,4,9,20,8,5,9,3,0
0,1.3571,0.8,2.0,0.30769,1.5,4.0,1.3333,0.41667,0.81818,0.27273,0
0,12,50,74,77,15,93,39,11,46,3,0
0,5,9,3,9,4,4,10,4,6,6,0
0,0,10,5,5,7,4,7,5,4,2,0
0,4,0,2,10,10,5,4,4,3,3,0
0,4,6,0,10,5,7,2,7,10,2,0
0,6,7,9,0,9,3,2,3,8,3,0
0,8,7,5,2,0,8,3,7,3,6,0
0,8,2,8,5,4,0,7,5,5,3,0
0,4,10,7,9,3,9,0,2,2,8,0
0,2,2,6,8,3,2,7,0,2,9,0
0,10,9,3,9,8,4,10,6,0,7,0
0,4,3,5,7,8,10,5,8,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0
