12
40

169 131 130 158 166 151 132 168 153 174 167 133 
165 145 163 152 129 158 140 168 165 127 130 135 
160 145 162 165 142 157 165 164 132 131 139 133 
157 172 158 172 138 174 171 133 158 129 171 125 
132 138 145 171 127 146 150 136 155 134 148 164 
138 131 146 127 165 130 171 146 169 162 174 157 
129 141 133 172 170 148 154 174 168 166 154 134 
135 145 139 131 173 145 139 157 147 143 152 162 
145 138 146 157 154 154 171 171 149 132 136 166 
173 151 165 139 169 171 135 167 146 141 142 172 
139 162 146 154 164 135 147 140 127 129 161 158 
129 156 159 136 157 125 173 162 137 164 137 152 
154 139 130 157 172 154 159 147 158 143 147 153 
150 132 170 147 133 163 148 148 151 157 155 147 
145 130 136 149 143 172 174 173 133 154 134 151 
126 147 155 143 171 143 148 136 157 141 151 161 
153 173 133 137 140 136 145 134 126 165 174 150 
137 143 130 146 160 153 136 137 134 165 161 161 
151 129 153 129 174 128 130 139 133 128 164 158 
153 155 171 129 157 140 138 164 164 156 147 125 
142 148 142 147 132 165 137 159 160 138 150 138 
150 131 173 170 137 172 153 169 146 159 162 129 
157 126 144 163 138 159 153 158 125 126 174 162 
148 145 132 172 129 142 133 154 130 135 156 133 
161 136 173 142 136 150 145 138 131 127 129 154 
141 171 147 174 145 129 154 162 160 160 171 150 
160 151 148 160 160 149 171 140 171 166 141 125 
164 142 167 133 161 141 154 145 141 171 155 162 
140 160 165 164 166 146 163 157 163 139 139 126 
167 138 168 152 145 163 130 157 135 129 157 156 
130 174 153 147 143 156 163 136 138 135 129 164 
126 136 166 143 126 168 133 154 140 134 134 155 
130 128 132 136 128 133 153 170 141 161 171 142 
143 172 142 174 161 155 135 129 160 125 143 140 
153 129 161 129 170 141 136 149 132 170 147 156 
154 136 170 167 151 164 152 125 130 158 157 136 
155 152 147 152 129 148 139 140 172 148 144 164 
128 166 156 133 158 163 164 131 167 139 146 131 
138 131 129 138 161 141 131 136 144 154 173 154 
129 143 154 151 155 134 149 157 161 137 136 140 

63 71 66 60 51 59 55 83 56 66 81 58 56 92 59 75 57 93 63 75 71 63 82 77 59 53 78 71 96 73 60 53 71 93 56 58 97 70 90 79 
72 96 96 87 94 64 69 50 85 97 55 68 98 96 90 73 68 82 60 98 71 75 89 75 85 66 74 52 52 68 79 94 62 90 69 73 69 67 55 80 
81 82 86 87 54 63 80 81 85 72 80 64 69 89 56 68 61 91 69 52 57 72 55 95 54 66 73 74 75 69 68 51 83 86 99 70 73 55 72 70 
95 84 91 85 86 98 64 81 54 59 80 64 87 79 75 64 79 51 67 69 83 87 99 95 55 69 52 55 56 97 78 77 57 94 82 50 70 50 59 92 
78 78 59 98 62 58 68 79 62 81 92 66 89 72 59 62 71 52 77 58 67 62 90 65 52 64 90 60 67 76 60 90 95 70 70 74 61 89 50 88 
66 86 75 62 67 85 81 81 74 60 99 71 59 99 98 60 50 87 75 57 67 55 63 70 50 63 52 62 52 70 61 85 77 66 68 87 78 88 84 75 
73 77 74 60 85 91 75 64 61 80 76 82 73 86 60 92 73 70 57 67 96 86 90 74 54 80 55 65 66 78 72 76 82 77 71 51 88 69 91 65 
56 70 99 72 62 63 57 80 58 80 59 67 66 60 79 91 74 77 82 93 66 74 62 56 53 96 85 51 69 74 83 79 94 97 87 83 82 88 59 81 
67 87 55 84 84 77 56 55 61 64 51 76 79 58 59 90 79 51 69 81 90 54 99 78 64 75 97 76 90 67 87 93 58 60 98 85 71 84 71 61 
52 85 99 65 80 96 98 62 70 95 75 60 83 68 91 79 95 55 73 57 83 96 89 69 71 86 70 58 74 96 97 61 67 51 89 82 66 50 56 73 
80 76 72 92 99 80 63 65 70 91 50 62 50 55 64 76 53 82 92 98 76 81 60 79 85 95 66 87 76 54 71 51 58 80 76 53 81 70 72 64 
75 70 77 83 81 97 59 94 91 60 65 79 91 88 57 85 79 57 74 68 51 55 77 74 77 94 81 59 64 82 78 64 55 59 87 54 71 81 56 73 
