0,5,55,9,38,41,79,21,74,26,42,0
0,10,19,20,15,6,13,5,19,19,4,0
0,64,96,41,71,55,102,41,114,133,56,0
0,73,114,59,85,61,114,46,132,151,60,0
0,19,14,14,16,5,15,4,20,4,10,0
0,2.1111,0.77778,0.77778,1.1429,0.83333,1.25,0.8,1.1111,0.22222,2.5,0
0,17,51,51,84,84,40,7,59,67,54,0
0,2,4,2,4,4,9,6,4,2,8,0
0,0,7,5,3,2,4,2,8,7,10,0
0,7,0,7,6,6,8,2,8,6,6,0
0,6,4,0,8,8,8,2,10,7,4,0
0,8,3,6,0,5,7,7,8,6,10,0
0,2,6,2,5,0,7,8,8,9,2,0
0,9,2,10,10,2,0,8,5,10,6,0
0,8,5,9,6,8,10,0,3,7,2,0
0,10,3,3,5,5,4,4,0,5,6,0
0,8,7,6,9,7,7,3,5,0,6,0
0,8,5,2,6,2,8,6,7,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0
