0,84,99,6,133,112,117,91,33,154,123,95,5,47,17,7,66,144,156,45,34,60,110,115,99,36,0
0,9,18,14,20,18,16,7,3,12,19,10,11,9,7,7,4,17,15,19,19,14,4,20,19,9,0
0,243,297,191,348,258,315,229,181,292,334,308,128,202,159,149,202,293,364,240,222,238,284,274,311,217,364
0,246,303,196,354,264,320,232,182,296,340,311,132,205,162,152,204,299,369,246,228,243,286,280,317,220,369
0,9,19,20,12,5,15,6,7,14,9,15,3,2,15,18,19,7,10,11,18,12,13,17,18,17,0
0,3,3.1667,4,2,0.83333,3,2,7,3.5,1.5,5,0.75,0.66667,5,6,9.5,1.1667,2,1.8333,3,2.4,6.5,2.8333,3,5.6667,0
0,5,2,6,10,4,2,8,4,4,4,5,3,10,5,8,2,8,4,6,4,8,5,6,9,2,0
0,0,9,10,8,9,10,4,5,6,6,7,2,5,7,9,3,3,3,4,10,10,9,9,3,2,0
0,3,0,9,6,7,10,9,4,5,3,5,8,6,4,4,5,7,8,3,2,10,2,2,6,10,0
0,8,9,0,3,8,5,10,3,9,9,2,10,6,5,2,3,2,4,3,8,5,2,9,8,3,0
0,4,2,10,0,4,2,2,10,2,8,10,3,5,8,10,9,7,2,4,4,4,4,4,3,6,0
0,5,9,9,8,0,2,8,7,4,7,2,8,8,6,8,7,4,5,9,4,2,7,6,8,2,0
0,8,10,10,2,9,0,6,3,9,9,3,2,3,4,2,5,4,3,6,6,5,7,2,4,3,0
0,4,2,7,7,9,9,0,9,8,8,6,4,4,3,2,2,7,4,2,6,6,9,5,8,3,0
0,2,3,2,8,6,5,2,0,4,9,6,2,6,3,4,6,4,2,9,2,2,9,6,7,2,0
0,4,8,8,2,9,5,3,9,0,6,8,7,6,3,7,10,8,9,4,2,8,2,8,10,3,0
0,3,2,5,6,9,8,8,9,7,0,5,4,5,6,10,10,7,2,9,9,4,6,6,8,3,0
0,6,4,4,9,9,3,7,2,10,5,0,6,5,10,2,10,10,2,7,2,5,4,8,3,7,0
0,8,6,2,6,2,9,2,10,9,10,10,0,8,4,5,4,4,4,8,4,8,8,7,10,2,0
0,9,8,8,3,3,7,6,8,6,4,5,10,0,10,3,10,5,6,6,3,10,5,2,8,6,0
0,7,7,7,5,4,3,10,6,2,9,9,10,8,0,3,3,4,7,2,2,9,8,10,2,3,0
0,6,9,8,9,7,10,6,5,5,2,10,2,9,10,0,2,10,5,2,10,9,8,8,6,5,0
0,6,4,2,10,9,10,10,4,8,5,2,3,8,5,2,0,3,7,4,8,9,10,4,2,8,0
0,2,5,5,7,8,2,10,8,5,6,2,2,10,2,5,3,0,8,7,10,8,10,4,4,7,0
0,4,9,4,5,10,8,6,4,3,4,10,9,6,10,2,5,9,0,2,10,8,7,3,10,5,0
0,9,5,3,3,2,8,10,3,8,7,10,5,8,4,5,5,4,2,0,10,4,4,5,7,5,0
0,9,9,10,10,8,6,4,8,5,2,8,4,8,8,8,10,4,3,8,0,7,4,8,4,10,0
0,8,2,7,10,7,7,9,10,6,2,3,4,10,5,6,8,8,8,9,6,0,3,2,10,5,0
0,5,5,8,2,6,10,7,7,5,2,6,10,3,3,4,7,7,8,3,3,5,0,3,10,2,0
0,2,8,8,3,3,3,5,7,10,5,7,8,10,3,5,5,7,5,6,2,3,7,0,4,2,0
0,3,5,6,3,6,2,4,9,4,5,4,3,9,6,7,5,6,3,10,10,2,10,8,0,5,0
0,4,3,8,9,7,8,4,3,5,8,6,10,5,8,3,7,5,7,5,2,8,3,5,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
