0,49,126,95,101,38,90,35,49,126,12,8,128,88,122,30,20,32,120,89,133,103,104,47,39,78,0
0,12,3,12,10,16,15,3,4,18,2,5,6,11,5,20,10,14,6,12,13,17,17,8,20,13,0
0,215,288,274,260,211,224,190,180,253,145,147,237,205,303,199,190,211,281,245,304,232,252,191,207,200,304
0,219,289,278,263,216,229,191,182,259,146,149,239,209,305,205,193,216,283,249,308,238,258,194,213,204,308
0,13,11,13,3,5,4,19,12,12,5,19,3,19,8,19,7,3,14,4,20,8,12,8,20,15,0
0,3.25,11,3.25,1,1,0.8,19,6,2,5,9.5,1.5,4.75,4,3.1667,2.3333,0.6,7,1,5,1.3333,2,2.6667,3.3333,3.75,0
0,6,8,4,6,3,8,3,5,3,5,6,6,8,5,2,7,8,4,9,7,8,3,3,7,10,0
0,0,7,9,10,7,8,2,6,7,7,6,6,3,2,7,3,3,9,3,5,8,4,6,2,2,0
0,10,0,7,2,7,9,8,9,6,6,6,8,6,5,4,10,5,10,9,2,10,10,7,9,4,0
0,10,10,0,4,10,7,6,5,9,10,9,4,8,4,3,7,6,5,7,4,9,5,5,4,7,0
0,6,8,7,0,6,5,10,5,8,4,9,9,10,10,8,3,4,6,6,10,6,6,5,4,8,0
0,8,7,8,6,0,3,6,7,4,10,8,6,5,4,4,2,3,4,9,9,4,4,8,8,6,0
0,2,10,10,5,3,0,9,3,9,6,9,3,2,3,10,6,10,5,5,10,4,5,9,6,3,0
0,8,7,7,7,10,8,0,5,10,5,3,8,10,6,3,4,4,2,4,3,10,9,2,7,6,0
0,6,4,4,6,7,3,6,0,8,8,10,2,4,9,8,7,6,4,3,10,5,10,7,4,8,0
0,8,3,4,9,8,3,7,5,0,3,8,6,10,4,9,8,3,8,10,3,6,9,9,5,2,0
0,8,9,6,5,7,10,2,2,6,0,2,10,5,6,6,3,8,6,3,7,4,2,2,4,4,0
0,7,5,9,7,2,8,3,5,3,6,0,10,3,9,4,4,4,8,10,7,5,9,6,5,8,0
0,10,9,8,5,7,4,2,4,9,6,8,0,5,7,5,2,10,6,3,3,4,8,4,4,9,0
0,2,10,2,4,2,3,5,6,2,3,9,10,0,3,6,8,6,8,2,9,10,8,10,3,2,0
0,6,3,9,9,10,3,10,7,5,5,9,4,4,0,8,6,5,2,8,3,8,10,7,7,4,0
0,7,6,10,9,10,7,8,10,8,5,8,2,5,10,0,8,7,5,2,2,4,8,10,10,2,0
0,6,9,6,8,5,2,4,8,3,6,2,8,6,6,5,0,5,4,9,10,5,7,2,10,7,0
0,10,5,10,7,4,9,4,8,7,2,3,3,9,8,5,4,0,10,3,9,10,2,3,5,2,0
0,7,10,6,3,10,6,9,7,10,3,9,9,6,7,5,7,9,0,9,4,3,5,9,3,4,0
0,5,4,6,2,6,5,6,5,2,9,8,7,4,3,9,3,9,4,0,2,5,9,7,9,9,0
0,3,8,6,6,4,5,7,6,10,6,2,9,7,10,6,7,8,10,2,0,7,5,8,2,9,0
0,9,2,6,10,7,8,7,10,9,8,5,8,4,5,10,5,3,9,3,10,0,2,10,7,7,0
0,9,6,10,4,10,9,8,10,8,6,10,7,3,10,10,10,3,6,7,9,6,0,6,3,3,0
0,2,2,9,7,9,2,8,4,6,3,7,3,10,4,8,6,9,9,3,8,10,4,0,3,2,0
0,6,3,10,7,3,6,3,6,8,3,5,8,3,10,7,6,7,3,4,7,6,6,6,0,3,0
0,8,6,10,10,3,5,6,9,9,9,6,4,6,3,9,3,6,8,5,3,4,6,4,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
