40
2	29	117	80	90
22	605	178	28	27
9	295	23	45	85
18	407	36	42	4
28	544	254	64	36
11	588	133	93	12
14	173	85	84	48
11	259	215	21	72
24	164	198	4	70
20	81	203	50	73
21	196	40	29	46
12	410	132	23	26
10	358	92	9	66
12	229	158	66	14
23	488	121	2	15
18	63	111	25	38
14	301	39	13	25
18	595	141	28	70
22	309	72	50	20
2	178	144	28	1
11	368	221	72	73
13	121	25	54	97
28	278	41	41	48
5	612	19	60	36
14	549	15	71	58
13	612	56	80	75
26	151	193	74	10
15	439	215	73	85
13	129	155	16	58
10	76	213	73	11
10	407	77	67	47
28	172	242	42	17
6	546	57	43	72
3	24	78	20	38
13	31	28	66	20
18	173	44	72	28
28	627	239	8	26
30	69	245	37	12
13	631	16	43	17
26	342	128	87	35
