40
7	99	56	38	35
8	18	144	78	13
8	15	93	25	64
7	56	4	17	59
10	25	82	93	65
1	115	54	96	29
2	34	114	11	75
2	47	97	26	30
9	102	112	4	79
2	186	38	1	36
2	90	99	95	54
10	7	158	40	43
9	52	12	58	26
6	10	9	36	15
4	220	51	70	14
7	42	44	11	40
6	143	98	59	83
10	161	110	63	74
4	152	143	57	93
1	204	45	16	93
1	160	103	43	49
5	83	158	72	43
5	101	5	2	53
4	150	3	57	93
4	206	49	68	51
2	18	43	77	79
9	198	73	76	84
9	168	33	61	60
10	131	12	15	38
6	210	125	17	64
1	155	81	75	97
3	149	122	80	39
5	103	40	96	86
6	115	38	59	4
10	54	92	19	29
3	159	53	91	99
10	35	73	40	96
10	98	48	90	31
6	11	105	54	46
2	98	116	96	33
