60
7	82	301	60	74
10	26	81	87	38
10	232	240	38	38
6	346	49	46	59
9	340	63	20	51
9	333	167	8	58
8	87	43	75	65
7	192	183	10	79
9	205	24	67	27
2	112	193	13	86
7	186	115	17	30
9	115	86	55	13
8	253	170	45	65
9	362	34	2	17
8	17	314	23	62
5	48	90	95	20
8	258	269	25	51
4	185	197	2	71
6	257	39	77	7
10	24	271	69	82
5	142	37	3	0
4	24	46	66	90
7	309	3	85	44
10	368	287	42	2
7	165	261	0	50
8	324	217	70	45
1	11	142	82	72
6	365	183	2	15
4	357	59	62	62
5	206	205	16	29
8	201	91	25	15
10	352	231	66	76
1	326	272	59	25
10	321	133	32	63
4	252	316	100	26
8	6	124	71	67
1	207	67	87	52
9	370	271	68	89
6	161	22	10	79
6	55	104	83	96
4	94	11	65	81
1	65	229	2	77
2	358	209	94	75
4	189	156	91	92
9	231	293	41	74
7	71	84	37	20
4	376	293	5	37
6	7	170	9	13
9	60	237	86	19
10	301	222	100	40
7	182	195	30	19
4	351	100	78	41
1	309	83	93	30
6	101	208	40	79
8	366	189	76	95
8	73	128	60	83
2	146	174	85	45
5	346	237	36	5
4	52	84	76	63
7	25	178	46	69
