40
7	121	276	34	26
6	168	138	19	82
9	7	148	25	97
7	217	181	46	70
7	131	95	7	6
2	176	177	74	96
2	94	175	81	9
10	147	5	94	31
7	106	37	94	5
6	92	15	78	16
6	119	211	99	88
6	103	123	20	11
5	0	123	100	98
5	232	98	96	50
9	7	92	1	69
5	147	191	3	81
9	106	42	61	84
8	64	163	18	28
2	83	238	35	17
7	37	59	43	33
2	203	138	33	90
9	34	212	59	8
8	220	110	69	18
5	83	197	69	87
7	164	144	2	66
2	225	95	57	72
2	202	30	99	88
7	52	149	31	87
1	82	166	74	87
5	240	206	77	25
2	92	202	46	61
10	20	77	6	1
4	141	263	83	53
7	49	231	8	100
8	108	15	56	1
7	3	60	98	25
8	15	27	87	91
10	112	117	66	52
4	16	135	100	99
9	84	234	32	78
