80
22	424	1233	3	45
8	876	876	31	19
17	197	1102	47	1
14	663	1386	0	24
16	437	887	9	15
16	70	516	68	71
3	200	446	83	60
23	697	1006	22	49
2	749	766	10	53
3	756	1372	26	16
4	518	1353	40	8
20	691	1179	70	54
14	322	1218	67	84
6	220	1065	20	11
30	1089	1244	91	34
17	85	815	70	60
5	764	1298	61	58
9	750	1041	89	39
7	345	944	30	50
1	275	709	74	9
25	237	423	0	51
4	219	478	97	3
18	196	814	79	95
30	737	777	58	73
13	662	1140	19	63
22	395	1271	33	39
6	1048	1298	83	30
16	685	603	25	44
3	515	825	76	19
9	848	835	13	0
9	138	1270	11	45
1	736	1104	2	42
9	917	1091	53	70
10	613	407	76	71
14	952	794	63	51
2	141	656	41	10
20	657	594	58	92
17	954	1172	86	56
16	487	575	56	88
15	658	1179	19	19
4	61	1121	25	84
1	387	389	31	87
14	877	1407	36	16
15	465	944	37	63
27	443	392	12	72
27	765	801	28	21
20	1091	1399	76	26
11	248	660	23	59
11	227	368	2	5
20	85	1222	16	41
18	808	962	70	29
22	433	709	29	53
7	1038	1157	4	62
4	788	418	59	52
3	968	1149	38	64
15	633	589	31	13
12	503	464	51	40
6	351	974	46	86
7	1009	883	27	93
22	204	578	31	35
2	559	784	0	67
6	698	997	92	100
9	521	835	8	3
25	1007	1178	58	36
20	252	1102	36	91
16	1000	1309	36	74
25	914	655	76	9
11	216	348	61	62
25	723	765	67	88
30	447	466	43	17
19	429	633	51	48
8	836	701	19	80
16	222	1144	24	59
17	1014	847	2	60
22	233	1146	81	83
17	76	1199	33	86
27	202	653	67	29
14	265	351	28	59
15	540	997	33	1
20	973	1030	30	99
