60
27	560	687	12	36
9	455	1362	44	48
45	551	175	99	70
48	963	282	15	62
6	1330	1079	95	10
18	976	1494	24	30
40	349	951	41	89
48	390	503	16	61
9	1391	981	56	3
15	258	1407	41	58
32	547	1303	81	76
11	268	337	98	71
9	1225	1212	35	97
26	1121	935	90	45
50	885	1259	67	77
19	1260	55	69	70
44	770	1201	99	97
42	0	975	92	29
38	936	1345	79	60
19	1039	1366	64	55
12	178	1250	34	36
16	1268	1222	93	74
2	863	318	16	18
21	1067	630	38	54
26	565	269	56	70
13	1406	921	63	65
10	664	448	8	74
44	1326	170	78	17
11	244	1058	4	82
10	313	1135	99	17
43	925	728	5	68
24	1064	1482	90	19
2	3	500	44	77
47	549	968	19	69
43	561	646	85	71
6	1064	1468	7	60
1	841	877	64	87
26	550	1340	73	81
17	583	939	49	78
50	1376	730	89	66
17	199	63	79	69
14	1416	1215	28	43
32	328	1330	24	5
26	567	1306	17	87
27	254	1327	28	4
36	122	1372	82	67
20	1231	1286	63	0
18	996	1396	0	99
16	1134	517	76	0
35	831	632	54	92
23	40	765	41	30
22	522	635	73	1
34	162	386	11	88
11	566	1142	90	79
48	120	975	63	90
48	800	849	91	20
44	151	786	50	24
29	521	73	62	16
11	151	603	53	99
17	489	778	39	5
