60
26	636	675	29	88
27	585	847	16	25
1	568	778	57	13
10	892	869	8	60
5	691	776	33	60
6	53	623	53	27
20	311	837	35	42
18	837	668	98	32
25	734	701	43	70
21	297	907	16	2
12	278	930	89	100
10	230	692	62	34
28	406	681	4	81
15	84	608	10	44
13	243	735	77	10
23	7	804	16	21
23	232	680	90	80
28	174	595	61	73
6	119	949	82	25
12	379	950	0	77
27	134	596	93	80
20	848	730	19	31
11	454	718	12	20
28	338	956	79	5
3	912	850	34	19
16	422	853	64	90
26	946	602	2	95
12	124	729	40	41
13	789	608	61	61
19	693	988	97	41
27	935	799	8	75
30	737	852	100	39
7	846	752	43	92
10	503	742	43	5
25	891	941	15	11
7	472	799	97	81
30	569	906	77	26
9	196	693	56	26
11	930	695	30	78
26	358	718	96	74
16	330	823	82	1
10	128	610	12	74
13	316	744	87	77
25	701	839	86	49
28	883	982	4	80
17	180	835	14	41
7	924	618	43	32
13	581	876	81	63
14	899	804	15	50
12	244	903	89	48
5	814	865	83	96
3	335	627	21	99
21	421	827	10	25
11	725	922	88	38
26	657	879	13	41
19	65	958	72	61
12	377	931	9	42
12	65	981	88	81
10	273	675	68	70
28	136	834	21	82
