80
6	157	417	49	53
7	400	416	29	23
5	195	540	8	44
4	87	659	9	29
4	93	554	67	55
10	111	507	36	36
1	224	434	25	29
8	77	135	54	56
8	453	288	37	57
6	249	261	88	69
5	347	126	57	24
2	153	136	86	78
7	474	420	93	60
4	166	658	75	53
6	463	322	50	91
8	360	187	7	88
2	59	397	91	88
8	416	466	11	44
9	298	534	76	18
9	146	250	44	5
7	14	496	16	93
3	124	294	37	25
7	124	634	28	18
2	50	411	49	76
1	376	262	77	48
5	101	410	16	2
10	42	543	29	29
4	15	575	100	68
10	172	689	5	56
5	204	430	38	7
7	220	539	25	15
6	114	148	97	75
9	53	176	61	41
4	61	252	16	97
3	173	329	86	62
4	308	220	67	17
10	136	436	25	53
9	264	367	93	52
1	444	601	6	84
2	203	139	64	38
1	249	588	7	69
5	217	304	29	80
1	445	225	8	18
10	255	315	63	6
10	168	576	40	89
4	285	186	16	12
3	133	298	37	29
8	87	659	68	16
10	333	238	83	36
7	128	415	70	5
10	253	98	63	2
10	167	279	3	89
5	174	237	17	64
10	366	122	26	42
7	180	508	83	52
2	133	272	23	65
1	267	508	52	45
9	433	586	53	27
2	73	592	16	16
3	471	308	3	16
8	177	567	21	83
5	247	567	37	94
6	159	397	10	57
5	352	184	46	36
7	136	448	82	100
10	452	353	95	97
2	16	640	34	63
9	278	134	78	44
4	322	385	17	48
9	265	201	65	19
5	245	532	85	47
4	394	516	52	84
4	143	507	37	1
9	106	652	11	68
4	318	575	81	47
7	257	263	44	24
6	393	527	73	63
10	401	349	24	75
9	253	389	71	25
9	28	298	56	60
