40
9	39	143	76	38
1	89	228	43	57
3	50	187	16	1
3	110	187	84	93
9	58	180	70	40
7	196	161	42	17
8	213	161	49	62
7	73	176	76	3
10	209	153	22	18
2	57	213	19	98
9	90	224	56	58
3	130	182	37	62
10	190	191	69	73
8	16	209	65	31
8	173	205	82	53
3	24	186	70	60
2	27	216	66	30
5	65	203	93	74
8	166	225	97	35
10	145	141	2	17
8	189	179	99	40
1	202	153	42	7
3	41	175	98	16
1	8	209	86	80
6	63	209	73	78
1	74	151	79	39
2	157	144	4	36
3	13	143	96	14
6	185	177	23	45
5	38	194	90	0
5	198	181	63	56
8	150	191	36	15
8	8	225	8	65
7	102	224	91	47
5	1	152	45	64
9	120	192	34	3
8	132	145	10	90
10	42	179	22	62
9	141	168	45	74
4	158	197	40	21
