40
4	145	68	62	92
2	182	42	90	30
7	64	154	59	68
4	162	72	41	70
1	74	38	90	59
7	158	17	46	88
1	155	155	76	44
3	12	81	23	78
3	92	114	95	48
9	141	165	68	5
1	144	131	22	89
4	185	162	0	57
6	16	17	88	33
5	44	127	19	89
5	19	28	19	40
7	190	153	49	78
10	130	102	100	16
4	72	122	91	71
2	88	134	11	61
2	80	5	72	35
6	110	117	89	21
10	49	26	96	7
5	104	7	70	38
2	152	40	94	46
8	99	112	40	100
7	88	122	74	81
1	138	44	90	87
5	72	28	69	57
4	24	24	60	26
3	116	24	90	97
7	93	77	93	42
9	145	107	73	36
3	83	96	83	1
8	157	83	33	87
4	194	115	24	69
5	43	33	8	78
6	61	126	66	51
3	43	144	17	8
5	105	99	56	54
6	76	94	2	0
