80
40	1269	1599	59	1
30	128	1567	17	5
21	605	2076	19	40
16	1581	1578	30	100
4	522	1543	66	10
22	313	2042	83	90
23	1301	1611	81	15
17	1235	1960	38	33
15	1073	1417	72	79
42	407	1691	14	32
4	452	1328	25	94
30	1527	1693	26	85
16	1390	1796	54	74
36	1352	1490	45	32
13	227	1575	45	5
7	918	1363	40	15
12	235	2058	14	92
13	440	1741	34	16
12	1511	1708	53	7
14	1057	1939	50	14
21	1933	1648	80	49
44	784	1655	63	34
27	747	1362	89	82
29	1522	1821	51	95
25	574	1339	2	93
14	1848	1457	41	62
43	1519	1715	17	35
40	870	1477	65	94
15	21	1972	59	90
18	493	1963	1	99
10	862	1690	28	100
1	1903	1335	36	75
49	222	1503	52	34
15	460	1633	2	70
40	846	1750	34	31
28	85	1363	37	25
44	367	1324	7	47
27	783	2047	27	27
7	1206	1795	77	11
46	1444	1489	63	59
31	2050	1630	78	72
37	1056	1586	84	46
49	390	1578	19	47
47	455	2022	33	12
3	1894	1839	40	77
42	379	1752	5	25
15	831	1972	52	70
32	54	1548	95	49
15	1032	1856	96	57
50	518	1690	50	92
16	1573	2019	89	36
18	47	1561	18	57
36	1944	1651	73	30
32	639	1979	0	95
27	1426	1881	69	28
31	276	1832	99	49
47	1091	1683	22	42
23	466	1684	66	10
35	26	1575	57	53
12	1666	1670	57	64
40	494	1632	21	62
19	1339	1306	80	39
40	990	1394	43	40
13	966	2029	40	63
21	361	1668	73	82
29	942	1518	99	5
3	333	1487	40	49
49	220	1718	16	34
9	149	2024	1	23
23	680	1898	7	61
48	158	1436	90	59
47	1507	2035	84	93
34	1713	1735	62	29
36	408	1354	13	81
13	1284	1522	54	78
48	1672	1288	62	73
39	1940	1590	29	69
13	1596	1914	50	64
48	88	1458	25	36
5	1808	1961	97	41
