40
44	86	444	53	21
13	121	557	16	23
29	371	917	36	33
28	481	28	19	3
3	150	411	94	35
35	232	681	13	47
24	270	1095	93	78
37	981	296	62	16
21	932	282	53	52
20	545	272	3	48
17	97	650	94	47
27	229	616	2	95
6	376	653	88	96
30	20	1150	0	84
25	759	596	9	27
14	212	637	66	58
30	936	735	83	16
40	200	941	44	35
24	736	852	35	33
29	618	839	5	50
27	846	127	46	92
35	591	765	99	8
4	710	844	93	1
16	383	763	99	39
42	793	588	9	19
16	198	1093	54	37
19	992	87	27	95
31	255	777	45	20
35	327	721	32	25
44	101	1159	25	77
33	1010	1144	9	2
41	230	310	74	13
27	426	106	97	61
43	880	732	50	9
24	852	760	34	35
27	59	803	36	62
1	928	1074	12	1
2	48	708	95	40
31	748	1092	23	33
33	800	390	9	34
