0,10,3,6,2,5,4,7,8,8,6,0
0,5,19,17,7,15,11,20,15,9,9,0
0,138,145,130,122,128,122,138,123,125,135,145
0,140,151,136,125,133,126,144,128,128,138,151
0,16,18,13,9,13,5,14,9,11,8,0
0,8,3,2.1667,3,2.6,1.25,2.3333,1.8,3.6667,2.6667,0
0,7,4,9,6,5,10,2,10,5,8,0
0,0,9,6,6,3,2,9,4,5,7,0
0,8,0,8,2,10,5,4,5,3,3,0
0,10,2,0,2,7,3,8,6,5,2,0
0,8,10,5,0,6,7,10,5,8,6,0
0,2,3,8,8,0,5,7,8,8,7,0
0,9,10,7,2,9,0,9,2,7,5,0
0,6,4,4,2,10,3,0,4,2,7,0
0,10,4,6,6,7,10,10,0,3,6,0
0,7,7,5,5,8,8,8,2,0,9,0
0,7,5,7,8,9,5,8,4,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0
