0,19,17,9,18,8,22,3,7,27,6,0
0,7,4,10,15,9,18,13,8,10,4,0
0,126,86,94,101,113,78,73,119,87,56,0
0,131,89,101,112,120,91,83,125,94,59,0
0,9,19,19,7,16,14,17,11,19,17,0
0,1.8,6.3333,2.7143,0.63636,2.2857,1.0769,1.7,1.8333,2.7143,5.6667,0
0,58,34,68,34,53,58,2,55,92,20,0
0,2,7,7,9,9,2,9,10,4,8,0
0,0,2,6,5,5,10,3,4,5,2,0
0,10,0,9,8,7,7,10,6,3,5,0
0,3,8,0,2,2,9,7,2,7,2,0
0,9,5,8,0,2,7,8,8,5,5,0
0,4,6,10,10,0,3,6,5,5,8,0
0,9,3,9,10,10,0,7,5,4,7,0
0,9,2,7,9,4,6,0,4,9,8,0
0,6,10,5,8,9,4,4,0,5,9,0
0,9,5,10,4,4,2,2,2,0,3,0
0,9,4,2,2,8,8,3,2,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0
