6
100

71 86 59 85 64 88 
50 90 75 52 63 92 
77 56 79 58 72 60 
61 55 67 90 57 86 
96 78 81 95 88 80 
63 82 51 97 72 64 
75 96 94 91 73 82 
78 75 77 71 68 54 
89 87 93 87 78 89 
70 92 86 95 86 76 
86 54 95 87 87 74 
66 81 57 88 97 53 
62 54 63 87 89 61 
94 75 79 75 98 67 
66 55 78 55 79 82 
91 70 81 66 88 55 
60 84 99 60 76 70 
74 83 66 72 68 69 
81 55 99 99 93 57 
77 90 87 82 80 85 
82 82 68 72 80 98 
58 83 68 85 62 69 
65 83 58 54 85 75 
82 86 78 53 74 66 
96 50 77 64 95 85 
84 65 99 82 71 62 
93 75 93 50 83 83 
64 62 69 62 96 99 
88 65 92 97 60 71 
53 72 51 63 99 75 
62 96 58 84 63 66 
73 64 76 82 61 52 
55 76 83 52 84 54 
54 81 68 51 69 56 
93 73 84 71 50 72 
51 75 69 85 77 67 
93 93 96 93 53 90 
68 78 80 89 80 73 
99 78 96 98 57 90 
68 60 68 60 70 88 
83 93 93 67 71 85 
98 96 90 60 79 57 
74 93 94 95 59 64 
60 97 97 88 87 86 
63 60 91 61 93 97 
70 88 56 77 89 99 
90 98 74 69 68 58 
63 83 96 97 72 91 
52 81 86 73 87 68 
71 55 73 77 70 62 
94 64 56 62 76 65 
92 82 74 61 75 77 
92 80 89 61 81 53 
77 89 56 71 81 83 
63 56 75 57 79 71 
61 56 80 97 58 93 
75 62 57 75 99 90 
66 63 86 51 58 61 
58 70 60 70 98 84 
63 86 58 56 88 77 
52 71 77 79 59 60 
63 81 63 98 81 90 
94 94 88 78 93 67 
71 96 51 51 65 72 
83 99 50 54 97 66 
74 89 61 63 90 52 
50 70 77 65 63 72 
73 74 82 66 53 76 
94 64 90 59 52 72 
93 80 77 61 79 89 
83 65 99 72 58 80 
89 81 83 64 97 88 
56 84 78 64 74 95 
70 77 80 53 68 93 
95 80 91 68 74 98 
52 99 87 88 88 54 
63 78 86 70 73 83 
51 85 64 88 91 82 
77 69 73 84 94 72 
95 54 89 70 56 76 
98 55 56 85 93 50 
78 65 66 72 92 94 
95 86 77 65 55 82 
93 85 95 71 54 77 
64 75 88 88 97 90 
79 79 76 78 78 73 
69 81 88 59 72 92 
58 73 88 72 75 75 
