0,56,43,18,41,52,30,91,6,26,24,14,31,74,11,75,0
0,5,9,10,20,20,20,2,14,4,8,13,14,15,19,19,0
0,158,144,120,148,163,136,193,105,138,131,123,142,181,121,183,193
0,159,145,121,150,165,138,194,107,139,132,125,144,183,123,185,194
0,11,2,15,18,5,7,19,10,10,11,7,9,20,17,8,0
0,11,2,15,9,2.5,3.5,19,5,10,11,3.5,4.5,10,8.5,4,0
0,5,2,6,8,3,3,8,8,7,6,3,9,6,8,6,0
0,0,9,9,9,3,7,9,5,8,6,8,9,5,3,9,0
0,6,0,10,2,8,6,8,3,5,3,10,6,3,8,3,0
0,9,8,0,9,4,5,5,10,10,3,2,7,7,9,4,0
0,3,5,5,0,7,6,6,4,2,7,10,4,3,8,6,0
0,8,6,6,9,0,5,8,6,7,8,2,3,10,8,7,0
0,8,2,6,10,10,0,9,3,9,4,10,10,10,5,10,0
0,4,3,3,3,10,6,0,8,10,2,9,8,5,8,10,0
0,10,7,8,3,8,8,6,0,3,8,3,8,4,2,10,0
0,6,2,4,6,10,6,4,3,0,10,5,6,3,3,10,0
0,4,7,9,4,6,10,7,6,10,0,7,10,4,3,9,0
0,6,9,9,4,9,4,8,5,4,6,0,8,6,5,10,0
0,8,5,10,8,8,9,8,4,5,7,9,0,10,7,7,0
0,9,10,3,7,3,4,6,7,8,2,9,6,0,8,9,0
0,4,7,2,9,10,2,4,8,8,3,8,7,6,0,4,0
0,3,7,9,6,9,8,10,5,9,2,4,3,6,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
