30	10
437	302	1.2
401	1462	1.4
426	874	0.7
223	427	1.0
47	906	0.6
375	824	1.1
73	1031	1.3
219	656	1.5
339	10	1.1
363	1135	1.3
110	1394	0.8
333	426	1.1
73	1378	0.8
298	225	1.3
495	1444	0.6
422	948	0.9
433	1494	1.3
204	1016	1.1
332	180	0.7
407	1059	0.7
151	30	1.5
50	143	1.2
128	1105	0.7
412	993	1.2
281	551	1.1
248	418	0.6
11	732	1.5
343	376	1.0
67	990	0.9
424	85	1.3
35	33	95	91	86	22	63	92	11	14
38	58	99	92	80	35	100	2	94	8
80	13	23	52	57	21	97	3	21	93
46	99	97	94	0	27	51	85	57	15
93	24	25	13	73	82	65	1	45	88
91	71	66	15	86	8	20	39	93	37
48	60	4	40	38	27	53	29	99	64
2	67	32	26	33	20	51	84	53	51
64	79	0	18	40	31	73	91	13	51
65	65	16	35	35	67	13	99	81	42
17	18	54	11	62	49	99	94	13	80
20	82	93	93	94	58	100	96	6	52
100	87	48	14	65	29	36	14	39	78
99	38	13	58	5	92	81	25	48	78
56	6	83	68	30	49	32	30	56	95
54	24	9	82	63	43	48	3	43	96
0	37	16	20	6	46	93	27	51	92
100	41	91	52	98	61	46	74	71	99
39	69	17	17	40	73	22	36	35	75
35	2	47	53	30	17	33	99	90	18
0	86	63	86	45	59	65	93	72	93
53	57	91	11	45	18	52	100	32	6
11	10	29	4	95	1	32	87	45	86
12	40	25	50	36	37	63	23	20	72
5	37	12	27	73	68	21	94	73	5
87	97	79	34	87	51	24	67	100	14
9	30	18	48	84	29	10	51	2	93
46	85	11	38	74	60	59	38	75	88
95	38	70	75	53	20	4	67	83	33
3	15	9	8	4	77	2	72	66	11
