50	5
416	1654	1.4
198	1392	0.7
91	1851	1.2
120	2249	1.1
283	1594	1.3
216	864	0.5
269	46	1.1
61	994	1.1
321	2331	1.1
177	1271	0.9
363	2573	1.2
156	239	0.9
372	2295	0.5
470	293	1.5
133	1353	0.6
65	2733	1.4
254	1743	1.3
347	2721	1.0
313	2233	1.3
365	2586	1.1
203	921	1.1
73	352	1.4
291	1611	1.5
50	2123	0.7
317	1878	1.0
445	1628	1.3
365	535	1.4
412	1434	0.7
431	2171	0.7
295	2649	1.1
88	1187	1.2
60	1445	0.8
87	301	1.3
322	1569	0.8
32	802	1.3
35	2204	0.6
25	1114	0.7
373	259	1.2
490	2171	0.7
284	1450	1.1
369	2518	1.4
33	1735	1.0
436	775	1.0
457	2661	0.7
427	1231	0.8
129	2254	0.8
265	719	1.2
261	1907	1.0
271	1685	0.7
499	310	0.7
8	8	28	54	43
75	32	93	6	65
80	32	33	63	94
28	41	28	26	97
15	36	85	42	2
28	61	97	48	1
24	39	95	22	21
17	89	33	50	31
98	0	49	87	90
89	63	5	91	12
25	85	51	37	37
88	44	0	56	73
42	2	94	29	68
54	29	34	85	22
34	100	22	67	27
22	94	8	38	99
99	11	10	30	85
33	22	74	50	25
53	63	47	20	66
55	100	11	51	31
70	48	91	1	96
47	85	48	38	67
10	55	44	11	48
49	91	34	43	17
92	14	43	15	40
50	79	29	78	57
26	14	50	19	17
68	46	81	33	53
83	11	64	51	24
49	50	38	6	48
92	65	56	33	58
58	62	92	60	93
5	5	36	71	96
49	2	59	19	57
26	3	53	93	72
92	49	18	66	70
36	91	52	91	46
97	72	97	21	45
29	12	2	24	100
61	44	52	25	63
74	19	58	45	38
65	99	9	46	62
87	98	48	78	99
98	79	77	98	15
92	17	96	87	3
36	79	27	97	47
56	98	87	67	61
100	96	84	98	65
56	79	44	51	78
30	97	14	89	97
