30	5
194	1335	0.8
12	744	1.0
134	954	0.6
309	1707	0.7
65	1494	0.7
277	1291	1.3
491	1042	0.8
187	1395	1.4
203	43	1.2
115	1305	1.4
72	1607	0.7
289	981	0.5
294	543	1.1
89	1610	1.3
230	1595	0.9
356	796	0.7
38	604	1.5
101	1380	1.4
237	639	1.3
44	560	1.1
15	714	1.3
232	302	0.8
382	618	1.0
313	318	1.1
339	485	1.4
433	1476	1.5
51	821	1.2
330	772	1.1
300	170	0.5
433	1250	1.3
92	89	16	67	8
69	90	99	79	16
14	94	62	17	91
27	73	59	20	58
83	33	46	36	58
42	18	14	90	19
68	29	9	85	29
65	65	50	67	72
29	84	55	41	25
62	77	24	48	11
78	88	51	61	41
88	89	28	28	68
81	39	54	60	90
8	15	79	71	2
78	9	97	73	14
74	9	18	8	58
7	40	20	8	3
65	15	73	90	88
70	87	19	5	37
81	53	23	10	27
89	61	39	83	92
75	50	44	83	8
37	93	78	88	55
29	38	82	85	78
30	35	18	60	54
95	16	21	36	44
89	10	48	65	60
91	43	29	60	82
77	60	7	21	4
44	25	38	14	52
