50	10
123	1557	1.4
371	1144	1.0
359	1503	1.1
387	1844	1.0
339	893	1.4
160	908	0.8
122	206	0.9
398	1658	1.1
190	962	0.8
168	1798	1.2
421	745	1.1
135	2048	0.8
412	1091	1.2
398	1753	0.5
377	1296	0.7
263	720	0.7
341	755	0.7
163	344	1.1
342	1328	1.2
421	1104	1.3
411	278	1.5
195	503	1.0
229	961	1.3
245	2212	0.6
243	1392	0.8
308	2165	0.9
58	5	0.9
287	2277	0.6
369	373	1.5
332	1867	0.8
378	1977	0.6
160	2013	1.0
400	1285	0.7
325	1515	0.6
489	849	1.0
49	1698	1.4
162	1247	0.9
279	1953	0.7
146	1424	0.6
430	1930	1.0
120	1666	0.5
311	1352	0.8
145	693	1.3
105	2264	1.3
123	2138	1.2
80	448	0.7
488	274	1.0
428	354	1.5
276	2159	0.8
404	1060	1.5
96	53	6	24	10	62	45	40	95	34
96	62	75	53	60	79	50	76	70	60
80	74	3	4	98	2	77	0	91	81
34	48	10	77	70	16	40	100	13	97
17	65	95	25	12	54	27	29	69	26
38	79	4	4	63	81	77	2	44	25
33	99	57	0	8	33	88	84	23	37
0	40	45	68	11	28	41	50	7	41
8	7	27	87	2	88	47	40	43	46
80	55	35	18	39	90	63	26	72	18
10	49	9	87	63	17	50	89	33	48
8	14	89	91	57	52	95	85	93	97
74	20	44	33	90	84	71	68	38	91
49	65	93	87	10	52	43	14	27	78
2	31	2	55	17	70	61	98	43	39
0	69	40	42	13	57	30	19	7	93
90	86	61	20	0	81	37	57	52	91
79	17	2	62	30	72	95	71	89	96
48	68	40	80	100	56	78	77	32	24
71	23	61	0	66	36	7	38	91	23
45	4	52	87	29	80	96	76	12	48
8	74	54	70	43	53	5	34	45	96
11	79	48	23	89	52	38	17	26	46
37	79	67	42	13	13	17	4	68	82
52	81	100	14	43	19	10	16	98	79
39	70	22	40	94	58	0	87	67	19
10	69	9	52	56	18	43	81	44	31
84	7	84	79	60	50	39	69	5	1
9	16	98	8	62	44	24	98	12	77
56	53	54	48	3	76	39	76	38	25
25	34	44	73	72	80	2	67	7	52
59	42	62	5	76	75	68	3	24	14
33	24	27	82	92	5	84	86	34	87
9	36	19	67	15	3	68	50	55	5
53	78	67	75	70	31	41	85	18	11
45	84	60	59	16	22	100	40	79	20
50	48	85	56	24	60	32	25	16	82
62	60	20	33	91	41	37	5	81	6
30	36	0	85	83	38	75	45	93	27
82	22	86	90	7	80	78	22	92	69
53	98	82	75	97	85	57	84	57	71
96	63	64	26	73	98	82	47	70	72
27	22	54	36	30	66	37	56	59	41
57	67	0	48	92	50	8	77	60	49
15	97	1	28	18	7	8	8	26	1
85	78	2	60	20	10	66	59	47	86
90	81	58	56	76	10	81	38	24	30
56	88	89	80	31	31	33	86	18	5
78	42	19	94	55	50	73	96	62	83
27	25	29	86	91	77	85	91	57	46
