30	10
102	1135	0.6
208	459	1.2
321	1405	1.0
425	1507	1.4
498	1256	0.9
128	94	0.7
351	269	1.0
63	491	0.9
238	1694	1.5
440	1734	1.4
373	1262	1.2
471	111	1.4
36	1687	0.6
436	721	0.6
18	1692	1.5
308	1889	1.0
459	1890	1.0
296	454	1.3
27	1385	1.0
390	1671	1.1
474	886	1.1
154	1875	1.5
235	635	1.3
243	460	0.8
186	787	0.6
389	1333	1.1
410	327	0.8
40	94	1.5
413	385	0.6
13	985	1.1
69	61	49	41	21	79	45	63	8	85
47	49	29	10	8	27	87	51	0	65
64	30	68	31	21	39	83	23	50	72
93	55	3	63	78	89	38	57	0	99
91	7	74	80	22	39	30	56	53	75
13	14	21	55	76	21	89	49	10	54
26	97	86	89	0	68	30	77	2	88
20	77	28	8	27	45	61	78	75	62
57	88	54	2	92	48	65	22	72	75
19	72	54	29	73	0	90	10	24	73
36	27	58	65	44	48	51	44	73	72
30	5	36	0	11	87	29	68	82	17
48	1	71	15	42	66	85	17	16	79
21	23	27	36	57	61	74	41	25	55
50	70	74	78	45	79	16	2	56	77
64	13	13	71	68	1	66	7	47	94
43	14	21	50	30	80	49	88	71	54
75	33	50	24	76	98	52	39	39	61
59	40	41	52	78	77	54	24	66	57
72	12	46	11	65	57	64	23	60	97
2	8	63	12	96	91	94	11	42	54
92	55	89	25	33	97	67	67	13	58
48	23	64	85	16	19	33	23	13	38
4	70	54	78	93	6	76	27	79	96
14	48	26	52	64	6	50	44	23	40
70	52	84	14	20	49	64	37	49	7
29	97	88	15	23	88	11	2	45	95
71	51	86	99	34	0	68	55	93	15
2	50	90	37	11	43	25	73	11	20
76	45	27	75	5	69	25	18	2	72
