30	5
498	1280	1.0
421	907	1.2
419	931	1.5
450	947	1.1
111	689	1.3
476	1095	0.6
248	260	1.3
299	1175	1.4
283	129	1.5
421	475	1.0
476	669	1.4
129	621	0.5
213	749	0.7
346	1025	0.9
369	174	0.8
378	1170	0.5
252	1133	0.8
352	1374	0.8
339	393	1.3
260	154	0.5
7	1358	1.2
70	231	1.5
400	926	1.3
446	155	1.5
483	456	1.4
271	1121	1.5
358	520	1.3
12	826	1.2
452	221	0.5
447	351	0.5
21	5	6	14	89
23	45	67	94	25
75	92	6	31	8
85	95	28	59	36
42	33	14	22	56
92	97	40	4	63
79	67	7	70	93
58	18	66	99	31
7	92	58	88	96
92	70	90	47	49
15	59	66	0	75
20	11	14	61	34
70	77	28	67	5
63	100	24	19	62
87	8	44	8	28
16	10	98	22	42
98	51	95	8	12
80	58	78	9	42
14	69	3	25	61
47	68	54	42	93
87	54	7	25	48
71	22	87	51	80
0	64	7	81	85
52	8	14	58	35
52	95	13	91	85
92	58	92	62	66
79	17	79	87	51
36	78	26	21	87
80	70	28	4	50
37	10	34	48	52
