30	3
184	1270	1.5
425	48	1.5
129	489	0.6
160	415	0.5
452	1551	0.9
199	941	1.5
262	813	1.0
487	836	0.7
137	598	1.2
484	1107	0.6
190	1397	0.6
499	1637	0.9
447	1440	1.4
185	385	1.1
89	696	1.0
162	84	1.0
43	941	1.3
299	1388	0.8
391	116	1.4
235	911	0.6
468	1359	1.4
440	328	1.4
8	953	0.6
369	1012	1.3
296	1312	1.5
326	995	0.9
76	202	0.9
447	1385	1.2
432	333	0.8
328	50	0.6
3	1	57
27	92	76
47	53	44
91	94	92
16	20	15
30	87	74
11	42	61
90	37	80
74	47	50
56	95	71
42	48	77
82	48	85
67	85	62
28	27	24
19	10	63
4	100	67
16	18	6
95	33	70
59	80	44
31	87	52
79	30	29
73	44	0
47	36	2
93	47	88
62	86	19
32	23	81
4	49	0
35	72	67
49	8	33
32	28	71
