50	10
141	1323	1.4
29	1852	0.6
380	94	1.0
402	1284	0.9
472	4	1.3
114	318	1.1
346	2519	0.7
448	148	1.5
192	1442	0.6
461	817	1.5
107	756	1.1
68	1344	0.6
211	53	0.6
239	305	1.0
352	84	0.7
127	937	0.8
9	2925	1.3
423	1970	1.2
477	2374	0.9
45	669	0.9
94	2787	1.0
106	2996	1.2
29	1078	1.4
412	1108	0.8
255	1376	1.3
163	1605	0.9
130	1254	0.5
103	2792	1.2
295	2850	0.6
121	2688	0.7
182	41	0.8
373	1408	1.4
151	414	1.4
358	2786	1.2
387	2474	0.7
182	528	1.3
89	1814	0.8
479	2716	0.5
406	2062	0.8
216	936	1.0
385	2845	0.8
483	1607	1.4
170	1026	1.4
347	2079	1.2
166	2544	1.1
76	2649	0.8
168	2606	0.8
19	1674	0.7
338	2215	0.7
248	2315	1.3
87	78	49	93	67	58	8	31	53	43
79	94	12	24	41	7	97	4	88	58
24	41	44	19	59	39	56	21	68	86
52	68	22	60	64	81	37	21	47	73
15	99	52	19	85	90	1	54	88	97
40	34	30	1	78	17	36	9	18	85
15	57	95	60	100	28	88	53	36	62
59	83	18	3	75	9	26	70	54	17
52	94	3	100	8	24	93	67	60	18
24	41	8	28	37	57	47	22	20	27
29	12	72	100	68	61	60	52	92	22
48	70	0	90	23	40	30	17	89	99
72	70	83	95	59	85	50	71	58	87
55	54	96	58	54	41	37	79	9	66
53	59	77	61	8	80	37	66	84	43
4	18	77	76	90	75	97	62	46	90
93	71	75	9	31	36	16	3	63	68
15	98	98	44	73	18	18	63	74	19
72	16	20	10	44	46	34	44	66	52
79	81	75	22	52	97	46	40	9	60
51	42	63	20	26	95	8	47	39	40
52	68	14	5	57	38	12	97	96	91
28	99	40	88	95	97	52	50	69	13
24	63	69	17	24	37	59	81	98	31
42	19	82	9	46	30	76	43	83	46
43	29	59	100	65	33	9	50	29	29
40	53	92	42	52	15	66	78	29	26
95	34	67	5	61	68	15	67	79	42
22	16	37	5	50	2	27	20	39	42
28	23	18	11	84	5	0	58	43	1
87	7	95	94	18	13	83	97	91	42
8	35	66	32	27	92	7	13	42	27
73	36	86	51	79	92	15	39	82	73
1	94	95	55	33	30	66	55	26	77
51	36	48	95	12	21	56	88	56	88
67	11	63	99	28	56	8	52	38	8
28	88	78	71	36	51	87	39	47	49
65	18	96	83	21	77	25	14	56	24
33	34	97	8	28	99	72	11	13	1
47	54	35	36	100	74	6	32	72	96
61	16	61	58	35	70	93	11	36	45
49	56	93	15	70	31	52	8	26	20
14	4	77	99	67	53	86	76	16	88
45	52	76	81	67	61	100	36	68	8
40	52	48	71	4	49	63	72	85	3
89	10	47	77	2	40	52	78	43	74
96	59	5	38	23	70	26	22	32	76
92	57	99	75	57	79	55	1	95	0
41	62	49	41	63	88	40	55	86	53
72	98	87	43	93	65	3	12	75	63
