50	10
34	1984	1.3
320	2710	1.0
32	2258	1.4
312	2842	1.2
484	2164	0.7
197	573	1.1
483	2328	0.5
412	1045	0.9
480	1770	1.2
167	2594	0.9
318	2117	0.7
58	2623	1.2
197	252	0.5
289	2649	1.5
2	259	1.1
250	1797	1.0
239	1951	1.3
257	1888	1.0
74	1688	1.4
8	2727	0.5
128	2011	0.5
404	1096	1.3
300	2206	0.9
220	180	0.7
113	1633	0.6
427	1618	1.3
397	2902	0.5
183	2841	1.3
94	90	1.4
317	876	0.8
246	2614	0.7
419	2043	1.5
230	2401	1.3
228	6	0.5
265	2044	0.7
149	196	0.8
499	2078	0.8
267	651	0.6
369	731	0.8
23	1701	1.1
280	1840	1.4
441	2441	0.7
177	2493	1.4
473	2629	1.0
238	1714	1.2
250	2188	1.4
400	1532	0.7
285	1941	0.9
71	2425	1.4
150	328	0.7
95	28	17	18	51	53	70	49	81	46
21	76	31	68	23	99	97	18	86	94
78	58	94	77	53	11	33	46	22	51
23	84	61	47	24	61	56	64	0	48
61	20	15	47	36	72	45	63	15	29
73	35	62	94	61	32	60	6	59	39
4	89	47	37	22	81	74	17	9	61
76	4	99	34	62	54	51	84	27	94
92	81	85	57	61	30	92	1	23	59
46	54	5	21	33	65	90	29	95	18
41	81	12	91	100	92	70	94	16	9
78	92	56	12	33	40	49	68	11	31
18	62	38	87	61	68	48	90	12	67
84	100	71	87	44	34	11	77	16	64
61	83	20	7	78	38	99	73	93	33
60	26	63	88	42	37	96	77	73	91
80	48	4	100	11	71	18	12	22	49
41	64	7	65	97	46	67	52	25	43
48	85	96	40	16	87	33	8	25	23
6	100	22	5	85	58	62	53	0	58
62	50	52	0	68	46	61	65	76	24
25	45	62	5	88	83	77	87	51	6
59	11	63	0	13	50	18	20	17	83
70	57	97	97	21	81	43	43	85	76
95	6	75	74	72	7	26	15	84	96
100	39	94	74	71	31	64	69	63	34
58	36	22	46	39	83	87	14	27	3
56	42	58	24	15	29	5	31	14	53
17	98	51	21	17	69	75	82	26	30
45	49	58	17	69	18	38	85	52	16
4	0	76	82	37	84	55	11	83	46
70	65	98	55	42	66	9	87	35	97
95	79	54	19	83	60	36	18	85	52
87	2	47	36	64	65	47	70	66	27
11	49	28	71	88	9	74	93	38	42
27	73	2	36	46	1	86	23	67	43
11	16	26	94	21	41	53	16	41	44
89	85	94	65	40	46	88	80	15	22
65	80	44	61	25	5	43	56	12	98
19	43	90	86	71	12	83	75	94	10
15	46	26	95	18	46	70	16	41	63
99	81	41	74	93	64	78	65	33	44
99	100	66	24	32	45	88	86	77	22
49	79	3	95	50	73	67	74	0	65
31	34	24	95	6	22	95	37	15	71
68	34	72	75	98	42	95	61	6	42
40	99	1	3	84	87	95	35	12	59
28	24	82	48	55	96	95	57	91	92
35	60	67	94	48	97	18	7	69	74
26	15	1	48	47	21	72	96	63	4
