50	5
51	2090	1.4
202	1592	0.7
379	376	1.1
278	611	1.4
248	160	1.0
349	276	1.0
77	252	1.0
93	1074	1.0
127	1034	0.6
4	6	1.2
218	920	0.7
268	2276	0.7
154	712	0.6
205	914	1.4
343	66	1.0
330	1911	1.1
387	927	0.7
377	2398	0.5
491	2374	1.2
123	1594	0.9
264	1185	1.1
310	2599	0.7
137	1189	1.3
162	143	0.7
446	1671	0.8
315	1198	0.7
249	2145	1.2
184	1159	1.0
156	2524	0.9
173	1692	0.9
11	627	0.6
144	1464	1.1
179	52	0.7
230	2395	0.5
13	2400	1.3
129	2601	0.5
441	1139	0.6
256	2542	1.4
457	2031	1.1
434	955	1.2
351	1425	1.5
415	1767	1.5
165	171	0.7
273	1459	0.6
306	753	1.0
471	76	0.9
456	1847	1.5
372	2186	1.0
62	1476	1.4
74	1328	1.4
99	93	32	16	10
84	61	95	72	38
95	49	99	20	70
34	84	22	40	49
0	77	100	83	13
37	9	48	52	57
9	52	60	74	49
27	56	21	1	90
30	67	2	39	4
29	90	61	90	36
60	53	59	96	40
44	75	50	80	5
94	57	65	41	69
0	62	60	2	51
84	96	39	89	94
93	70	10	43	27
38	24	49	74	1
67	5	78	65	35
56	72	17	71	94
68	94	94	27	72
8	18	99	69	58
51	49	98	58	97
57	86	3	86	34
53	21	37	83	54
0	68	39	75	71
84	65	46	17	30
43	95	0	72	26
92	62	55	88	18
99	25	46	13	79
74	83	15	77	56
48	70	14	77	68
17	66	82	41	17
39	40	46	39	69
63	37	76	41	57
71	99	87	36	16
15	69	94	3	59
93	76	66	52	53
43	24	84	81	59
74	53	73	3	15
96	72	45	95	62
100	65	100	59	83
71	66	27	97	3
44	64	57	53	94
52	81	0	28	32
59	7	4	51	47
57	70	31	31	77
50	16	60	38	14
100	14	77	81	11
100	16	96	86	26
48	81	55	77	37
