50	5
473	1385	0.9
51	1386	1.0
383	570	1.4
70	1854	0.9
123	881	1.4
277	378	0.6
36	1319	1.1
341	955	0.6
367	402	0.7
165	1802	1.3
354	1587	1.4
211	1844	1.3
395	1733	0.6
482	480	0.9
88	861	0.7
277	1289	0.5
228	1368	0.8
105	2049	1.1
431	2115	0.8
194	1043	1.5
276	1332	0.6
408	683	1.1
474	39	0.8
184	1506	1.1
469	98	1.3
323	1265	0.6
301	618	0.8
247	227	0.5
375	387	1.5
194	1551	1.1
240	1600	1.5
304	1491	0.5
482	1333	0.9
281	500	0.8
87	877	1.4
280	358	0.6
56	792	1.3
23	1102	0.7
340	1920	0.6
324	199	1.1
267	1676	0.5
418	1295	1.5
242	1882	1.1
183	693	1.3
475	1901	1.5
127	680	0.7
185	1926	1.0
453	2142	1.1
379	1412	1.2
177	1245	0.8
95	54	52	16	20
36	99	68	86	15
54	69	37	31	2
5	48	13	65	54
36	33	88	20	95
33	40	62	86	50
98	62	4	34	34
47	64	14	14	40
5	80	93	56	83
30	27	96	30	91
2	70	66	21	70
5	26	8	11	56
95	2	16	86	28
62	2	30	15	63
41	14	1	61	39
34	4	49	40	65
40	91	68	26	6
82	17	49	29	25
82	82	23	63	32
80	71	49	50	10
72	12	7	35	70
97	11	79	4	10
3	51	90	99	25
54	89	49	51	8
60	45	89	52	54
0	51	44	53	57
12	6	97	0	31
73	23	75	66	42
48	38	71	20	7
56	80	63	7	61
85	68	87	86	9
59	38	93	72	9
10	4	64	19	19
65	20	26	89	38
1	54	69	59	86
66	37	54	78	41
25	57	23	40	95
14	63	73	90	17
84	33	96	59	22
23	32	48	75	22
8	82	57	24	65
2	84	9	38	39
3	55	69	82	60
68	86	54	7	41
91	57	67	2	75
44	43	76	98	95
85	17	43	55	10
40	1	2	89	0
86	12	87	47	31
81	82	19	76	80
