50	5
376	1037	0.7
170	1572	1.5
29	1109	0.7
223	146	0.6
53	422	0.8
249	929	0.7
461	737	1.2
309	1514	1.0
40	319	0.5
482	2185	1.4
312	1006	0.6
27	916	0.8
144	1157	0.9
405	1875	0.7
142	494	0.9
8	110	0.6
4	259	0.6
428	1099	1.2
355	670	1.4
448	2165	0.9
23	675	1.3
14	1872	1.3
149	1478	0.7
35	105	1.3
95	1200	0.6
294	630	0.5
340	771	1.3
332	93	1.1
95	2185	1.3
211	22	0.5
96	1939	0.5
350	1796	1.0
258	1203	0.9
79	1774	0.9
401	2142	1.2
289	509	1.3
410	2170	0.8
132	1748	1.3
267	701	0.7
190	1867	1.1
189	985	1.1
461	588	1.1
18	64	1.0
480	1532	1.0
203	2075	0.7
410	468	0.7
172	1482	0.5
140	2078	1.3
278	338	1.0
326	1349	1.3
25	38	46	66	85
97	85	20	48	9
10	48	56	95	83
74	79	56	10	65
73	12	13	73	2
53	29	13	75	42
66	36	96	64	7
100	92	68	71	28
13	75	26	60	61
10	67	42	42	44
61	9	13	76	42
93	10	63	1	85
14	27	26	24	66
31	29	14	71	65
53	37	11	40	56
94	2	17	83	14
8	75	28	76	70
46	86	71	37	24
96	70	73	67	90
10	21	4	36	60
1	75	90	96	19
96	49	29	63	91
22	35	73	90	9
1	55	13	97	73
18	55	80	90	16
89	95	1	66	4
94	63	28	91	30
82	31	88	95	26
91	12	70	75	45
86	38	2	45	71
20	88	6	26	62
41	75	25	72	33
14	2	8	29	61
7	14	100	55	14
20	20	100	65	0
33	49	12	95	73
83	14	91	36	66
65	94	1	47	9
42	70	2	26	28
41	76	22	72	84
15	28	99	28	69
35	81	40	26	72
94	86	77	45	35
65	81	49	63	24
94	82	15	4	77
55	41	61	12	38
25	96	52	33	37
43	44	12	67	51
33	20	96	90	1
65	70	51	47	8
