30	5
59	365	1.2
155	1117	1.5
141	1466	1.2
70	510	1.0
196	1342	1.2
478	41	0.8
480	713	1.5
285	1207	0.8
242	1466	0.9
321	348	1.4
168	959	1.3
323	1685	0.8
419	1126	0.6
459	937	1.2
320	1214	0.6
83	409	1.2
71	1623	0.7
77	729	0.6
490	1726	1.1
271	1198	0.6
297	291	0.8
440	430	0.9
412	137	0.5
1	1076	0.8
119	130	1.2
164	691	0.8
472	1351	0.7
135	1169	1.4
391	1099	1.3
451	297	0.7
32	99	40	93	57
76	8	33	68	52
40	78	43	98	72
25	21	64	100	91
88	37	75	40	49
37	75	74	44	91
47	24	99	77	28
1	78	85	41	20
39	74	77	61	33
70	55	100	67	4
88	40	69	22	14
8	68	46	52	26
45	64	23	26	39
95	5	27	88	95
69	37	81	2	27
93	2	30	100	9
44	31	87	54	59
58	57	97	47	9
64	80	34	9	72
41	45	7	25	37
18	35	27	99	75
21	68	70	86	97
77	66	49	78	20
87	24	78	33	35
24	37	6	68	30
97	11	42	21	26
82	71	68	36	45
46	17	67	16	66
85	91	49	6	95
29	52	71	94	15
