30	5
353	143	1.3
173	1131	1.0
61	901	0.7
326	213	0.8
409	843	1.3
401	446	1.3
89	1345	0.9
44	967	0.9
305	690	0.6
490	388	0.6
89	1179	0.6
476	634	0.9
154	138	1.0
369	1088	1.5
52	1288	1.4
481	693	0.5
268	538	1.2
63	415	0.7
114	1255	1.1
380	928	1.4
315	1134	1.1
125	284	0.9
232	79	1.3
344	637	1.0
83	156	0.8
484	444	1.2
151	340	1.1
351	253	1.3
37	312	1.3
60	869	1.4
34	79	92	29	75
37	84	6	15	21
72	55	26	31	57
16	94	44	57	39
35	70	10	59	21
98	87	0	48	96
61	48	67	37	96
27	18	100	97	40
84	33	82	81	98
33	27	95	31	0
37	2	95	46	94
42	65	24	37	53
92	22	37	70	85
19	94	39	30	38
37	16	50	86	70
75	50	29	7	78
56	84	63	40	2
71	54	33	67	20
41	63	11	70	1
74	20	47	48	3
11	72	76	49	91
75	71	60	40	75
50	27	10	94	66
81	94	63	55	64
62	9	52	94	45
48	54	85	26	96
62	41	31	22	73
85	97	52	59	39
89	31	2	32	53
80	18	34	69	47
