200	5
11	5452	0.7
181	4736	1.3
310	7090	1.4
228	4864	1.3
68	6454	0.5
222	3033	0.9
163	2470	0.8
417	3597	1.0
244	3084	0.8
357	10027	1.2
251	243	0.8
251	2256	0.8
362	34	0.5
104	1628	0.7
151	6306	1.0
389	8900	1.1
195	2996	1.3
374	1388	0.6
454	7286	1.1
173	1856	1.1
175	9996	1.5
499	2969	1.0
165	4932	1.2
271	1780	0.6
380	4202	1.4
48	6905	1.2
200	8883	0.6
365	6729	0.8
236	6798	1.1
12	3485	1.0
22	8005	1.4
122	3887	1.2
92	7691	1.4
244	5232	0.6
204	7079	0.8
432	10217	1.5
104	6894	1.2
242	1803	0.5
480	5544	0.6
151	7191	0.6
87	4852	0.9
151	2268	1.2
73	5081	1.3
322	8871	1.1
268	303	1.2
86	6875	0.5
345	4727	1.0
118	5488	0.8
98	8187	1.1
127	1483	1.4
76	8822	0.6
496	1291	1.1
62	2459	0.9
118	1268	1.4
403	6466	1.2
276	1569	0.5
146	1300	0.6
101	1160	1.3
232	9299	1.2
159	3618	1.4
386	4845	0.6
21	3094	0.9
160	3767	1.1
388	295	0.9
176	2921	0.9
40	8286	1.0
205	7202	1.3
58	9941	1.2
246	8906	0.7
85	1118	0.6
395	1870	0.9
303	8072	1.0
498	9210	1.3
480	7603	1.2
11	8066	0.8
337	100	0.6
102	9990	1.0
271	9002	1.0
24	8916	1.4
96	7993	0.6
44	9091	0.7
116	8813	0.5
39	8458	1.0
457	5150	0.8
30	3078	0.8
329	2969	0.8
276	7407	1.1
267	2874	1.4
434	866	0.6
458	7942	0.9
391	3946	1.1
178	4984	0.5
197	37	0.5
488	9366	1.4
190	8930	1.4
4	3205	0.6
361	10118	0.5
46	6357	0.7
21	8597	0.6
106	6607	1.0
150	7162	0.8
201	3890	0.7
408	7680	1.1
14	1004	0.8
281	6386	1.0
231	5439	1.0
199	4008	0.9
299	5819	1.2
412	3990	0.7
457	1709	0.5
300	7000	0.9
405	1329	0.6
419	5624	1.4
14	7671	1.3
279	2367	0.9
438	6555	1.1
397	5406	0.5
153	252	0.8
385	6210	0.5
143	8945	1.2
89	9945	0.8
454	3616	0.8
287	8296	1.2
57	5629	1.3
133	2022	0.7
33	146	1.4
74	9217	1.4
62	892	1.4
324	10142	1.4
132	6318	1.3
313	2473	1.3
339	4385	0.8
299	4342	0.8
179	1817	0.9
221	3654	1.1
441	7974	0.7
319	9991	0.8
183	10098	1.1
225	8542	0.6
477	6256	1.3
77	6202	1.5
81	8486	0.6
490	2798	0.9
144	7885	0.6
189	588	1.3
385	7012	0.7
184	7545	0.7
87	228	0.6
311	750	1.1
250	4836	1.4
34	6776	1.3
320	9259	1.0
32	7714	1.4
312	9710	1.2
484	7392	0.7
197	1957	1.1
483	7954	0.5
412	3570	0.9
480	6047	1.2
167	8861	0.9
318	7233	0.7
58	8960	1.2
197	860	0.5
289	9049	1.5
2	883	1.1
250	6138	1.0
239	6665	1.3
257	6448	1.0
74	5768	1.4
8	9316	0.5
128	6870	0.5
404	3742	1.3
300	7534	0.9
220	614	0.7
113	5579	0.6
427	5527	1.3
397	9915	0.5
183	9707	1.3
94	306	1.4
317	2992	0.8
246	8929	0.7
419	6979	1.5
230	8203	1.3
228	20	0.5
265	6984	0.7
149	667	0.8
499	7099	0.8
267	2224	0.6
369	2495	0.8
23	5810	1.1
280	6284	1.4
441	8340	0.7
177	8516	1.4
473	8982	1.0
238	5856	1.2
250	7474	1.4
400	5233	0.7
285	6631	0.9
71	8284	1.4
150	1119	0.7
95	28	17	18	51
53	70	49	81	46
21	76	31	68	23
99	97	18	86	94
78	58	94	77	53
11	33	46	22	51
23	84	61	47	24
61	56	64	0	48
61	20	15	47	36
72	45	63	15	29
73	35	62	94	61
32	60	6	59	39
4	89	47	37	22
81	74	17	9	61
76	4	99	34	62
54	51	84	27	94
92	81	85	57	61
30	92	1	23	59
46	54	5	21	33
65	90	29	95	18
41	81	12	91	100
92	70	94	16	9
78	92	56	12	33
40	49	68	11	31
18	62	38	87	61
68	48	90	12	67
84	100	71	87	44
34	11	77	16	64
61	83	20	7	78
38	99	73	93	33
