50	5
436	1977	0.9
149	1997	1.5
118	800	0.8
265	892	0.6
329	2070	0.8
335	1815	1.1
80	2094	0.6
124	1575	0.7
353	914	1.4
466	1361	0.5
55	432	1.5
108	2026	0.7
334	1265	0.7
166	40	1.1
405	1629	1.0
243	1479	1.2
371	1036	0.8
338	1600	0.7
160	1809	0.5
28	243	0.9
493	315	1.2
122	1998	1.1
488	573	1.3
49	2011	1.1
439	857	1.1
343	18	0.6
332	695	1.0
108	1482	0.5
487	1841	1.1
69	1131	0.9
293	876	0.9
99	942	0.9
20	1159	0.5
121	1620	0.5
35	188	0.9
130	1574	1.4
221	1625	0.9
162	455	1.2
261	951	0.6
103	2141	0.8
99	590	0.9
214	1749	1.2
71	51	0.6
254	1400	1.0
242	1933	1.3
212	277	1.0
230	1651	1.4
379	1715	1.3
496	324	1.3
468	888	0.8
55	79	31	11	64
48	70	42	93	43
22	25	37	69	36
1	88	72	74	9
0	23	48	0	6
18	67	5	88	49
89	97	38	34	93
80	62	49	58	73
2	36	73	81	65
61	60	49	30	73
32	97	19	38	71
99	99	17	45	38
100	40	58	84	32
61	37	24	66	38
64	1	66	28	49
87	53	34	55	40
70	100	69	84	31
90	30	51	38	46
19	24	25	67	97
32	38	82	15	12
93	88	98	23	24
20	77	95	73	99
16	13	14	53	6
28	88	50	32	66
23	32	35	55	17
91	45	42	71	74
21	93	27	73	60
59	35	64	19	34
62	67	29	38	87
86	7	68	5	97
72	80	71	55	77
99	99	76	36	47
61	69	88	89	17
70	42	61	70	67
85	12	23	55	72
7	26	6	76	16
66	8	36	58	10
47	71	0	52	91
92	5	57	50	88
5	78	60	26	7
19	89	18	14	26
83	11	45	89	76
55	66	16	68	2
93	89	95	84	87
30	6	22	4	22
53	36	24	90	28
86	5	86	41	7
3	3	73	3	2
43	5	30	88	70
61	40	6	67	37
