30	10
214	1978	0.8
31	1661	1.0
206	1029	1.1
474	1258	1.1
32	1971	1.2
310	825	1.4
450	935	1.3
349	1856	1.1
462	1273	1.0
288	1225	1.0
224	1373	1.3
193	1428	0.6
165	387	1.2
431	511	1.3
136	600	1.4
449	298	0.7
397	1865	1.5
295	903	1.1
227	1586	0.6
3	521	1.0
193	1305	1.5
443	1554	1.3
57	494	1.4
39	322	0.5
75	1661	0.6
22	1366	1.0
42	810	1.4
11	1717	1.2
61	1814	0.6
472	960	1.3
57	29	93	37	24	69	54	66	7	63
73	24	44	58	67	26	36	46	13	16
57	57	41	27	20	49	4	46	55	21
22	23	38	1	68	12	41	35	70	82
51	38	21	94	95	19	57	92	56	59
100	72	0	39	24	3	93	100	49	67
37	37	1	64	12	11	71	85	34	70
87	74	19	63	40	83	87	61	93	58
64	42	78	41	33	62	51	41	0	79
88	48	98	36	84	45	15	82	60	0
91	39	32	88	8	80	32	13	79	31
55	6	37	81	15	47	12	82	82	86
34	44	81	39	14	3	32	0	72	62
10	58	36	88	99	69	1	58	13	60
71	57	91	22	49	90	96	65	35	32
42	86	75	78	1	42	9	6	77	67
98	30	14	11	39	36	44	67	76	94
16	51	2	41	11	94	59	11	17	23
40	23	22	91	94	92	41	11	42	87
12	85	99	92	77	65	7	85	93	36
98	14	88	68	55	67	97	11	18	15
95	5	3	44	81	56	51	25	5	54
14	67	0	95	71	82	19	79	91	14
35	31	23	73	93	45	50	95	88	69
70	0	57	46	47	64	39	39	0	48
14	31	67	46	67	44	3	62	82	63
78	79	25	12	1	52	9	71	50	63
96	66	47	94	51	34	29	26	87	1
86	54	5	59	83	1	3	82	74	24
16	83	100	14	86	40	70	60	32	86
