30	5
281	894	1.1
138	842	1.0
448	825	1.1
370	991	0.7
117	427	0.6
127	1376	0.6
219	1091	0.6
26	366	1.3
89	601	0.7
379	570	1.2
194	566	1.4
152	746	1.1
230	1158	1.4
317	225	0.7
301	104	1.4
357	141	0.9
139	58	0.7
55	720	1.3
439	357	1.4
467	224	1.4
271	1091	1.3
252	870	0.8
472	322	1.4
271	214	0.9
208	25	1.4
241	305	1.0
391	398	1.5
203	614	0.6
99	9	1.0
317	316	1.2
67	58	88	19	35
88	87	88	34	60
85	56	13	68	51
30	48	33	9	9
4	38	25	18	78
20	66	49	54	95
14	42	9	78	43
55	87	61	60	55
61	30	26	73	50
53	35	77	58	48
83	73	22	60	3
17	65	34	98	32
80	39	40	12	96
18	79	21	29	17
20	61	67	73	22
6	100	11	65	94
31	37	43	64	4
59	47	34	59	48
63	8	57	57	70
91	94	97	66	31
49	20	98	45	61
83	15	51	2	47
53	65	45	93	30
83	70	1	80	21
28	85	24	9	6
4	62	26	91	86
17	74	100	38	9
74	70	7	91	81
65	66	5	0	93
64	25	11	3	58
