50	5
111	1436	0.6
357	186	0.6
113	2129	1.1
231	592	0.5
331	1186	0.5
73	1530	1.4
110	1171	0.7
315	2537	1.5
450	316	1.3
121	2518	0.7
364	1100	0.8
229	1864	0.5
285	2260	0.8
136	416	1.0
340	1858	1.5
321	2611	0.7
462	209	1.2
347	2369	0.6
271	1645	0.9
96	1110	0.6
268	2017	0.8
167	853	0.7
348	118	1.2
112	287	0.6
446	2052	1.1
316	1269	1.5
407	1598	0.7
442	1807	1.1
349	956	1.0
128	1575	1.0
167	1697	1.5
461	405	1.1
140	2425	1.0
372	1202	0.8
299	2649	0.7
425	580	0.9
438	2734	0.5
208	2390	1.1
389	2269	0.6
82	235	1.2
103	1102	1.1
142	1459	0.5
83	1824	0.7
301	2701	1.4
72	2638	1.0
73	1889	0.8
464	2470	1.3
453	1718	1.3
409	696	0.5
312	2714	1.3
82	94	92	23	29
4	45	42	3	2
87	34	8	46	63
42	24	41	75	42
30	70	66	95	23
51	92	46	77	85
50	49	36	70	1
22	13	23	53	98
89	16	38	2	51
34	73	2	5	89
7	61	83	88	60
45	66	78	55	19
76	92	55	83	31
87	94	59	26	25
8	21	34	73	94
49	84	78	45	97
27	93	38	85	29
7	3	72	100	64
38	41	17	4	28
43	44	39	9	36
87	75	38	63	5
95	17	7	30	31
39	72	74	25	78
3	19	99	15	43
50	58	23	84	7
32	75	44	68	76
30	33	81	44	56
4	89	54	14	91
78	54	4	1	46
8	79	88	73	33
7	51	59	58	35
99	19	83	89	22
10	96	78	9	58
6	67	54	83	78
27	89	82	5	83
89	59	22	33	84
72	86	81	19	85
19	40	15	90	71
56	46	96	54	16
100	35	36	67	48
2	46	44	70	63
52	3	67	44	97
75	16	66	32	24
100	100	47	44	40
21	11	55	11	62
58	48	19	94	15
44	52	78	92	90
80	5	60	90	93
49	13	77	90	70
56	22	69	92	0
