30	10
331	595	0.8
60	681	1.3
14	745	1.2
402	1138	0.6
192	1175	0.5
401	338	1.4
157	1038	1.2
408	1469	1.4
380	1192	1.4
288	985	0.5
44	979	0.8
98	1048	0.8
49	630	1.0
359	1422	1.4
463	1236	0.9
151	833	1.1
159	249	1.2
129	101	0.8
399	271	1.4
41	419	1.5
69	889	1.2
55	588	1.1
65	640	1.2
175	232	0.7
213	548	1.1
364	219	0.9
449	342	1.2
185	874	0.6
28	789	1.5
491	491	0.6
64	23	35	5	12	71	93	77	13	89
9	51	30	77	42	21	42	89	15	2
89	97	95	23	67	19	47	48	16	68
75	4	14	98	36	22	10	87	42	56
27	68	56	1	66	14	70	81	22	7
88	99	71	95	97	51	16	53	48	82
64	84	34	80	17	36	82	0	53	96
42	6	73	33	12	23	96	52	58	88
81	24	63	95	44	55	99	12	68	70
28	92	54	64	20	13	28	97	21	9
50	89	38	10	20	93	77	44	58	96
11	47	30	25	10	99	2	23	93	56
1	57	55	95	59	16	35	24	18	91
49	0	78	63	69	82	58	9	88	72
59	53	29	90	1	46	43	1	4	46
61	58	13	51	39	86	18	51	72	58
76	82	95	100	79	16	62	60	89	99
26	89	70	37	100	77	38	80	14	68
76	75	77	23	13	45	31	39	34	83
14	89	0	87	33	14	61	52	36	14
33	26	13	60	27	65	1	96	0	69
17	45	5	63	5	86	28	82	22	6
77	28	36	18	13	78	78	27	98	75
0	42	24	15	9	25	32	52	3	62
66	10	86	54	51	66	0	3	1	60
43	18	81	7	3	78	47	77	83	1
26	93	56	67	12	40	17	3	54	22
67	22	24	56	94	97	34	45	7	68
91	31	67	82	47	43	70	24	51	62
42	76	53	17	93	43	65	27	79	94
