50	10
358	1141	1.0
235	1032	1.0
454	1269	0.8
396	1974	0.9
429	931	1.4
412	1521	0.5
409	1122	1.2
410	2033	1.3
78	1821	1.3
114	594	1.2
200	718	0.9
493	2274	0.6
350	1229	0.8
178	278	0.8
491	577	0.9
170	371	1.4
132	579	1.0
26	1842	0.7
401	392	0.9
424	1401	1.0
357	1685	1.3
308	1872	0.5
62	2048	1.3
221	498	1.3
49	167	1.1
126	1011	0.9
329	1977	1.0
399	931	0.7
146	1639	1.4
459	384	0.9
188	1606	0.6
155	28	0.7
259	1193	1.5
138	330	1.3
165	1007	1.3
101	1380	1.2
306	2292	0.9
488	479	1.4
278	2069	1.1
147	139	1.4
164	1211	0.6
2	1377	1.2
327	734	1.5
168	2236	1.3
301	1148	1.2
133	1910	0.7
77	1812	0.8
217	357	1.4
17	1314	1.0
97	2330	0.6
38	96	24	62	45	48	1	48	51	74
97	53	58	29	95	2	85	11	82	42
23	10	63	3	7	99	39	73	60	13
30	40	9	15	64	39	38	61	21	42
55	85	42	27	63	32	3	85	97	30
65	71	19	34	83	92	47	53	8	10
78	77	59	59	19	15	75	71	65	69
55	85	29	40	95	55	92	19	96	18
53	25	94	42	51	61	59	16	56	62
21	2	74	76	82	13	84	75	41	26
47	36	36	7	3	72	87	60	94	68
63	53	25	2	74	62	23	6	69	71
76	31	81	65	30	87	83	68	32	28
91	51	69	32	86	70	25	64	94	46
85	57	88	69	4	21	52	17	2	90
79	81	60	22	31	90	94	96	41	15
10	60	89	71	84	26	15	59	58	51
28	96	43	74	41	72	94	95	15	71
25	32	48	97	79	48	57	46	78	85
24	77	83	10	43	88	7	94	30	91
79	25	46	67	15	3	87	98	11	89
92	65	90	61	25	99	19	75	85	86
60	46	92	0	24	71	1	83	22	10
22	7	83	28	43	99	13	36	81	9
95	21	49	18	61	4	48	94	83	22
80	32	87	69	91	66	30	88	54	13
77	57	77	83	79	57	56	6	14	67
65	98	94	65	98	30	71	94	47	17
87	64	48	94	67	50	63	77	7	59
29	18	86	16	69	15	93	61	61	85
61	92	76	83	75	45	86	77	16	64
42	35	64	24	38	51	76	87	38	66
83	36	97	13	27	75	64	34	64	42
77	5	62	9	39	11	20	40	3	10
60	53	44	38	64	84	38	66	55	81
37	97	94	24	67	90	48	23	18	96
51	57	61	19	91	24	71	60	29	81
83	66	28	2	56	46	49	74	75	79
11	35	72	59	98	82	93	19	57	54
79	83	25	13	11	54	87	41	79	32
14	51	95	52	16	56	68	9	1	80
18	6	18	60	45	69	65	19	63	53
32	62	83	8	74	73	70	16	56	69
60	61	4	90	52	58	83	61	65	2
16	41	79	44	12	64	50	74	83	0
12	17	15	46	58	13	100	51	13	92
70	21	2	4	45	88	6	51	53	69
18	30	3	47	6	66	98	62	70	47
54	44	14	17	12	9	24	67	23	15
66	41	64	12	86	52	96	87	52	75
