30	5
52	1295	1.4
170	1480	0.6
140	992	0.9
231	982	0.7
372	142	0.7
177	66	1.1
218	1331	0.6
461	306	1.4
273	1243	1.2
89	179	0.8
51	1335	1.5
244	784	1.2
118	1517	0.8
402	296	0.7
143	1656	0.9
467	294	1.4
316	938	1.2
483	1587	1.5
313	1123	1.0
392	1696	0.5
1	1079	1.2
153	1030	1.1
151	807	1.0
451	457	0.6
331	24	1.2
192	377	0.8
268	153	0.9
105	782	0.5
77	1529	0.7
115	1386	0.7
59	1	26	34	78
50	73	68	83	25
34	66	40	16	10
48	67	85	50	43
17	0	77	9	75
95	15	75	90	45
88	63	80	97	12
6	35	59	79	32
35	64	32	22	29
32	46	13	92	30
1	65	93	69	63
42	93	25	73	53
18	30	45	78	18
20	81	29	48	84
92	100	1	94	56
7	20	78	80	17
4	2	4	40	72
20	23	89	55	70
49	92	13	67	98
51	44	81	30	31
55	31	20	73	96
100	76	32	6	99
3	8	86	86	29
89	27	60	62	66
32	39	35	42	50
52	82	97	47	40
0	18	62	10	61
85	47	18	5	84
48	41	0	62	29
19	84	5	97	0
