200	5
49	5040	0.6
86	6399	1.4
166	9089	1.0
71	823	1.0
283	9250	1.4
426	9702	1.0
371	9875	1.4
167	4545	0.7
355	8611	1.4
452	3937	1.2
462	6634	1.0
261	1025	1.4
138	1485	0.9
157	211	1.3
85	5636	0.5
487	6192	1.2
3	4004	0.9
211	4061	1.2
151	5854	0.6
462	757	0.7
305	8744	1.4
404	62	0.7
261	5803	0.9
89	8041	1.4
152	6349	0.5
356	9731	1.2
242	9773	1.4
400	4064	1.2
388	5747	1.5
121	3301	1.3
304	2357	1.2
183	6782	0.5
453	3922	0.6
22	4588	0.7
145	8848	1.0
380	9755	1.3
42	4884	0.6
349	5532	1.2
27	5435	0.9
478	4651	0.8
243	8071	0.6
262	9123	0.7
134	1740	0.9
394	3830	1.0
69	4283	1.2
22	1796	0.6
260	8382	1.2
72	10199	1.3
51	1929	0.9
393	10011	0.7
111	7133	0.9
291	9572	0.9
334	8908	0.5
344	1102	0.7
282	5324	0.6
404	4458	0.7
417	3155	0.9
394	8598	0.6
198	5077	1.1
8	542	1.2
490	1693	0.6
221	6370	0.6
63	10027	0.7
265	5760	1.3
20	4953	1.0
380	4043	1.3
129	2604	0.9
366	4481	0.8
12	8206	1.2
261	777	1.2
311	4287	1.1
376	7719	0.6
124	380	1.2
124	3369	0.6
460	8395	0.8
429	8616	0.6
47	8842	0.8
335	2011	0.9
340	351	0.7
28	5620	1.0
333	7928	1.0
155	7171	1.3
92	8706	0.9
420	4624	0.6
81	6048	1.1
199	10178	0.7
251	2119	1.3
280	8706	1.0
162	6142	0.7
410	1723	0.8
100	6092	1.1
205	9254	0.8
405	581	0.9
180	3118	0.6
416	8630	0.5
225	7626	0.9
410	2766	1.4
449	8754	0.7
388	8153	0.6
342	9351	0.7
411	10045	1.0
423	9878	1.3
285	8569	1.1
315	9794	1.2
365	2674	1.1
237	8364	1.5
138	7318	1.2
182	5540	0.7
186	6712	0.8
204	6090	1.1
2	6823	1.1
251	9399	1.0
298	7825	0.6
484	1613	1.0
91	2901	0.5
43	815	0.6
425	122	0.8
300	252	1.3
329	1051	0.7
431	4816	1.1
292	8262	1.4
50	7755	1.1
122	3948	1.3
441	5784	0.8
158	8213	1.4
428	3423	0.8
388	544	0.7
468	1938	0.9
363	5127	1.1
413	6378	1.5
146	2610	0.8
384	9318	1.4
285	9236	1.4
238	5316	1.0
215	5368	1.2
265	3397	1.0
412	4219	1.4
194	8961	1.3
317	48	1.4
234	6862	1.3
424	7699	1.3
380	8053	1.3
124	7278	0.7
150	4206	0.7
474	578	0.9
256	3576	1.5
58	2868	1.2
121	4399	0.8
78	9344	1.5
121	4824	0.8
384	2177	0.8
82	4049	0.6
292	5349	1.3
352	8500	1.4
390	344	1.2
427	8316	1.1
104	7650	0.6
35	5951	0.9
211	3847	0.6
412	5480	0.8
194	2184	1.2
342	9234	1.3
80	4409	0.8
335	1186	1.4
6	2373	0.9
249	9860	0.8
69	7712	1.0
210	8272	0.8
288	7416	0.8
478	4427	0.7
100	8943	1.1
431	5943	1.5
29	9119	1.1
253	963	0.8
287	7136	0.8
153	10189	0.5
466	8524	1.1
239	6962	0.8
398	1580	1.1
378	2731	0.8
75	8688	0.7
274	5184	0.9
486	749	0.5
478	3890	0.7
226	6368	0.7
242	184	1.0
484	7550	1.0
144	5889	1.0
424	211	1.5
213	8407	0.6
317	1057	0.7
492	762	0.5
299	7466	0.9
200	3055	0.6
321	1558	0.6
303	3861	0.9
277	4310	0.7
139	4321	1.4
18	3328	1.1
152	9895	1.4
65	71	19	34	83
92	47	53	8	10
78	77	59	59	19
15	75	71	65	69
55	85	29	40	95
55	92	19	96	18
53	25	94	42	51
61	59	16	56	62
21	2	74	76	82
13	84	75	41	26
47	36	36	7	3
72	87	60	94	68
63	53	25	2	74
62	23	6	69	71
76	31	81	65	30
87	83	68	32	28
91	51	69	32	86
70	25	64	94	46
85	57	88	69	4
21	52	17	2	90
79	81	60	22	31
90	94	96	41	15
10	60	89	71	84
26	15	59	58	51
28	96	43	74	41
72	94	95	15	71
25	32	48	97	79
48	57	46	78	85
24	77	83	10	43
88	7	94	30	91
79	25	46	67	15
3	87	98	11	89
92	65	90	61	25
99	19	75	85	86
60	46	92	0	24
71	1	83	22	10
22	7	83	28	43
99	13	36	81	9
95	21	49	18	61
4	48	94	83	22
80	32	87	69	91
66	30	88	54	13
77	57	77	83	79
57	56	6	14	67
65	98	94	65	98
30	71	94	47	17
87	64	48	94	67
50	63	77	7	59
29	18	86	16	69
15	93	61	61	85
61	92	76	83	75
45	86	77	16	64
42	35	64	24	38
51	76	87	38	66
83	36	97	13	27
75	64	34	64	42
77	5	62	9	39
11	20	40	3	10
60	53	44	38	64
84	38	66	55	81
37	97	94	24	67
90	48	23	18	96
51	57	61	19	91
24	71	60	29	81
83	66	28	2	56
46	49	74	75	79
11	35	72	59	98
82	93	19	57	54
79	83	25	13	11
54	87	41	79	32
14	51	95	52	16
56	68	9	1	80
18	6	18	60	45
69	65	19	63	53
32	62	83	8	74
73	70	16	56	69
60	61	4	90	52
58	83	61	65	2
16	41	79	44	12
64	50	74	83	0
12	17	15	46	58
13	100	51	13	92
70	21	2	4	45
88	6	51	53	69
18	30	3	47	6
66	98	62	70	47
54	44	14	17	12
9	24	67	23	15
66	41	64	12	86
52	96	87	52	75
16	33	94	26	91
44	92	23	44	70
79	92	97	18	81
39	100	56	91	64
79	88	87	8	40
62	80	20	33	87
21	53	29	9	45
51	19	29	68	47
87	8	41	37	45
49	67	43	13	96
57	32	15	43	79
9	67	90	44	52
48	36	92	87	13
58	17	93	49	54
4	45	25	0	13
43	48	11	68	70
59	39	14	22	100
7	84	44	79	21
30	22	49	38	76
55	57	43	48	70
52	22	17	3	27
73	41	96	70	36
18	37	6	0	43
16	13	62	86	87
73	85	78	30	57
49	31	14	11	29
62	27	19	91	58
