50	5
49	78	0.9
185	1841	0.8
346	2446	0.6
90	959	1.4
297	1022	1.0
489	2744	1.4
197	25	1.2
484	838	1.1
108	1631	1.4
341	1755	0.7
367	2586	0.9
66	213	0.6
103	1830	1.3
6	397	0.9
88	904	0.9
470	1362	1.0
72	268	1.3
425	303	1.5
453	1711	1.1
190	788	1.5
342	860	1.2
272	1629	1.2
346	2046	1.4
33	1554	0.7
280	1668	1.0
494	2403	1.4
58	1763	1.5
95	1765	1.2
347	1107	1.1
462	429	1.4
131	1866	0.5
483	2748	0.6
368	78	1.4
74	770	0.7
233	957	0.6
272	2141	1.0
460	1994	1.2
443	173	1.3
107	718	0.6
439	1698	1.5
269	312	0.7
499	964	1.3
394	2451	1.2
239	517	0.6
447	2290	1.1
147	1027	0.8
371	113	1.0
283	751	1.3
40	1578	0.6
314	1393	1.3
52	49	82	2	73
55	100	22	43	97
2	1	67	83	38
95	17	34	82	33
98	14	93	49	20
86	99	44	77	44
74	64	73	0	48
91	6	65	12	28
85	23	62	88	21
37	52	44	35	67
83	76	93	63	13
53	1	96	7	96
2	87	13	62	69
23	89	80	70	94
54	97	87	31	5
54	50	30	64	56
96	85	86	50	88
34	13	82	17	73
0	36	36	79	82
43	4	57	18	51
42	23	99	35	51
32	19	63	87	84
33	81	70	100	74
27	94	13	61	56
30	57	86	68	96
95	82	24	59	90
92	65	71	42	7
78	100	91	31	57
33	23	6	98	45
80	74	55	90	89
14	26	17	39	9
72	63	10	7	48
23	65	3	58	66
40	36	88	67	27
9	55	52	79	23
15	21	43	51	61
21	53	23	69	72
66	63	7	87	6
43	88	10	80	92
46	5	12	29	57
4	13	63	56	77
82	14	69	17	64
12	50	99	100	27
89	1	35	74	11
80	67	63	41	43
82	32	25	31	53
21	5	78	73	42
35	3	65	100	23
66	68	5	5	96
28	57	20	32	100
