200	5
230	7279	1.1
378	7564	0.9
305	4834	1.1
150	4636	1.0
349	6716	0.9
295	1687	0.7
5	8676	1.1
121	1180	0.6
411	5892	1.2
67	6173	0.6
98	2855	1.2
496	8512	1.0
282	7060	1.4
325	2555	0.9
135	1571	0.5
486	6571	0.6
386	2524	0.9
326	8179	0.6
429	1454	1.2
209	2121	1.2
260	7930	1.1
278	3472	1.2
445	9232	1.5
254	5677	0.7
164	9914	1.0
197	9386	0.7
28	2146	1.2
42	9820	1.4
133	9683	0.6
398	3338	1.1
23	5311	0.9
217	8289	0.8
169	812	1.2
471	2614	0.6
74	3802	1.0
62	8124	0.6
476	1336	0.7
373	3574	1.4
159	6924	1.5
152	2520	1.4
431	9160	0.7
468	3118	1.2
153	2935	1.3
259	140	0.6
185	884	0.9
148	5996	1.4
462	8945	1.1
209	6821	0.8
95	7049	0.6
379	8675	1.4
33	5505	0.8
211	4158	1.2
389	4655	1.1
292	6851	1.0
282	1588	1.3
361	5397	1.4
238	8464	1.0
169	7066	0.8
241	9267	0.7
322	7641	1.0
175	9687	1.4
439	7509	0.6
458	9759	1.2
419	2775	1.2
500	54	1.2
46	225	0.5
469	7894	0.8
113	9632	1.1
127	6641	0.6
285	806	1.4
365	449	0.9
110	2793	0.7
24	6435	1.0
488	4033	1.2
274	6631	1.4
80	8059	1.3
173	4753	1.4
145	4799	1.2
282	6658	0.6
213	4225	0.6
221	3028	1.4
337	3278	0.6
107	8481	0.7
115	3697	0.6
249	6799	1.4
81	425	1.3
67	6588	1.4
259	2833	0.7
326	4423	1.5
452	5267	1.0
139	1676	1.1
489	294	1.2
270	5859	1.2
84	8818	0.8
152	9138	0.7
300	10056	1.1
289	276	0.7
424	7592	1.1
417	9920	1.5
395	839	0.8
424	3851	0.7
324	778	0.7
341	7409	1.3
230	6372	1.0
465	5241	0.5
360	3059	0.7
314	428	1.0
56	2	0.6
265	606	1.0
459	7400	0.7
426	5256	0.9
174	3556	0.7
117	7674	1.0
220	1265	1.0
305	8480	0.6
396	3470	1.1
127	4710	1.0
10	1357	1.1
119	4111	1.3
443	595	1.4
239	1631	1.3
224	5336	1.2
53	7015	0.9
271	2441	0.9
351	4644	1.2
294	10096	0.8
287	1344	0.5
46	7514	0.9
183	9886	0.6
319	5324	1.1
299	3011	1.4
266	5776	1.1
320	2693	0.7
424	9925	0.5
7	153	1.0
262	3856	0.5
105	5736	1.4
206	8753	1.4
78	1880	1.0
49	6809	0.6
307	9141	1.4
371	774	0.7
430	233	1.3
285	6062	0.7
220	86	1.0
434	5826	0.7
235	3916	0.7
295	7808	0.8
141	6995	1.2
81	5352	1.4
462	10229	0.9
421	8021	1.0
369	6814	1.1
54	2538	0.8
263	2002	0.6
164	9845	1.1
178	10245	1.3
169	2961	1.0
250	10218	0.7
355	10014	1.2
404	9422	1.2
334	8944	1.1
448	1117	0.7
351	9076	0.9
93	402	0.6
159	2968	0.7
488	7727	1.2
473	2818	1.2
374	711	0.8
40	3085	1.3
325	8363	1.1
188	9668	1.3
472	7813	0.6
301	1685	0.8
30	2778	0.7
253	9468	0.9
40	3241	0.9
279	3817	1.3
456	3776	1.0
318	2144	1.1
232	9766	0.7
440	7151	1.3
320	5460	0.9
217	173	1.0
186	9077	1.5
400	6549	0.8
7	4670	1.1
428	9622	1.3
339	4120	0.6
452	8822	1.4
129	3545	0.6
444	8392	1.1
252	2805	1.1
462	7388	1.0
150	8261	1.2
38	7222	1.0
352	2220	0.8
244	4921	0.5
112	3123	1.4
145	7310	0.9
35	62	56	69	28
53	22	72	54	71
15	73	29	25	53
41	53	63	19	88
33	86	78	60	70
19	33	59	66	89
60	70	96	24	41
48	11	67	34	53
5	74	98	64	24
5	99	74	46	4
47	5	4	22	60
25	95	31	7	17
27	63	50	89	70
4	12	57	43	14
2	8	13	69	21
72	39	17	85	81
29	43	84	97	57
8	6	48	89	6
73	56	82	59	75
15	96	6	82	84
87	36	23	69	14
68	79	48	44	73
2	16	62	22	23
0	98	52	24	34
61	45	54	27	96
1	80	30	55	12
27	19	92	2	12
14	89	60	26	47
0	10	57	88	47
63	28	60	22	86
36	42	60	25	41
88	27	45	31	68
70	83	93	58	1
12	0	81	54	11
86	26	62	98	69
57	25	65	24	21
19	73	80	84	76
4	90	96	22	70
7	15	0	55	86
98	49	93	31	57
72	70	46	47	70
32	76	38	79	6
3	33	67	3	7
23	38	16	19	13
20	89	1	15	52
48	83	38	58	98
67	84	40	58	61
73	59	38	29	99
32	43	22	47	33
97	89	80	18	75
18	7	51	37	26
60	67	55	24	84
41	9	84	56	2
78	50	70	54	66
100	58	48	8	5
19	79	99	8	24
26	70	37	45	32
84	6	97	28	50
15	40	4	40	75
22	38	9	98	9
68	98	69	91	30
14	42	7	52	86
66	81	15	72	95
98	75	21	84	26
61	84	28	18	42
27	47	83	72	10
54	63	8	41	36
23	24	51	86	73
95	59	79	27	77
25	74	41	80	74
14	0	32	85	1
31	41	38	26	92
65	18	36	8	70
