30	5
285	816	0.7
243	1227	0.7
339	566	0.7
43	1187	1.4
487	278	1.3
201	949	1.0
360	632	0.9
388	822	1.0
408	576	0.7
28	741	1.0
327	19	1.1
338	605	1.0
233	216	1.5
460	373	0.8
278	602	1.4
65	370	0.7
78	951	1.2
376	346	1.0
377	1342	0.7
48	494	1.0
215	45	1.2
227	266	0.6
192	301	0.5
124	167	1.3
230	803	1.2
437	974	0.7
77	295	0.9
150	1144	0.6
273	1077	1.1
152	767	0.9
94	45	93	18	47
57	65	97	67	9
37	84	100	5	21
47	91	22	99	38
40	50	79	38	23
42	8	36	28	19
23	98	10	17	54
43	15	31	82	1
81	18	62	57	62
39	91	49	92	88
56	48	19	85	34
66	44	0	74	16
77	66	39	6	57
42	41	48	61	15
36	80	6	87	18
99	14	99	83	79
25	5	99	80	20
11	46	26	64	71
77	60	99	1	50
36	19	84	81	83
63	0	88	82	22
7	55	92	41	62
92	79	86	19	20
68	54	20	68	83
17	72	88	86	60
56	96	95	100	62
38	74	66	77	85
84	21	24	61	94
90	9	0	22	83
25	58	30	97	5
