50	5
220	1141	0.5
280	2574	1.3
373	515	0.5
289	2161	0.8
108	688	1.4
177	2461	1.4
22	2475	0.8
328	1141	1.0
485	402	1.5
484	16	1.3
421	802	1.3
269	2482	1.2
300	2010	1.2
278	2718	0.5
280	2464	1.0
13	2591	1.4
102	1513	1.0
240	878	1.1
201	1917	0.9
500	1845	1.2
43	966	0.8
408	512	1.0
123	1258	1.4
249	1206	0.8
278	1228	0.7
178	776	0.9
202	1156	1.1
153	1095	0.8
154	2412	1.3
150	84	1.0
174	1003	1.3
283	2103	0.8
375	1630	1.1
194	917	0.6
493	1280	1.2
176	220	1.2
70	1016	1.4
328	1224	0.7
298	2603	0.5
342	921	0.9
416	1872	0.6
287	138	0.6
497	2689	1.0
472	788	0.9
260	671	1.1
374	426	0.9
25	2191	1.2
89	2246	1.5
400	1262	1.2
466	2413	1.1
83	52	13	21	68
24	6	46	89	69
73	54	9	61	59
51	45	26	5	98
88	98	49	43	95
48	79	33	12	37
62	81	28	73	24
9	4	15	100	35
1	20	55	96	39
69	75	6	3	58
42	44	50	12	73
37	1	91	59	68
4	35	73	52	37
60	83	29	28	3
35	99	89	56	60
46	4	80	45	8
1	38	36	100	28
50	23	65	69	75
47	67	26	70	2
90	90	92	71	56
37	16	55	37	75
30	44	63	59	60
95	2	26	24	43
30	53	39	38	40
76	86	20	28	12
58	21	2	83	3
13	44	97	86	90
80	97	54	4	81
21	80	42	61	85
26	56	77	22	14
43	6	20	58	96
25	66	20	93	27
29	81	74	23	35
44	63	82	8	90
78	14	76	10	95
87	97	8	9	60
99	9	57	35	12
80	30	11	52	82
70	29	59	65	59
4	50	29	89	29
82	53	41	55	72
28	51	8	98	87
81	80	12	64	89
24	81	96	22	17
4	70	97	3	14
49	12	75	3	83
70	36	0	13	14
73	25	12	0	85
41	30	84	11	56
20	37	2	69	100
