30	10
414	1204	1.0
242	945	1.1
162	1289	1.0
67	127	0.8
139	645	0.5
397	730	0.6
175	1639	0.6
461	743	0.9
23	1531	1.4
458	1142	0.7
27	822	0.6
362	758	0.9
424	608	0.8
455	102	1.3
187	905	0.7
327	1670	1.4
84	1532	0.8
80	260	1.5
32	628	0.9
263	1069	1.1
152	1421	0.9
320	1062	1.0
492	1791	0.5
475	1504	1.3
4	1681	1.4
235	1968	1.4
374	735	0.7
420	1721	1.1
427	1007	1.0
114	495	0.8
26	68	8	72	21	13	86	76	91	5
90	97	13	55	72	79	93	86	27	100
79	63	68	43	96	18	14	53	58	39
91	49	75	33	92	45	62	38	13	67
48	94	6	4	83	35	55	92	66	28
31	50	65	13	31	95	68	67	45	39
37	56	65	85	94	93	79	43	15	56
64	80	67	6	20	17	58	37	58	94
33	4	85	3	92	85	99	37	62	70
44	28	93	95	23	27	16	70	26	23
35	29	80	12	81	73	65	56	3	91
13	7	48	77	24	69	61	0	20	43
81	47	79	40	86	98	57	26	17	66
55	46	69	46	17	17	60	2	41	42
75	55	72	11	7	86	57	58	62	15
63	41	67	94	83	1	66	39	74	86
12	60	52	74	52	23	53	98	17	80
15	2	18	17	97	34	46	48	52	85
76	9	6	10	3	88	54	38	76	19
97	61	57	8	72	72	9	5	74	9
7	71	19	68	71	92	70	58	39	61
45	67	76	94	49	87	15	81	58	83
46	67	64	63	47	48	32	11	60	68
85	65	25	17	51	69	59	21	88	21
5	100	36	25	23	2	3	56	65	4
26	68	0	39	29	52	21	93	16	64
11	10	7	26	3	40	73	42	1	76
62	10	0	16	95	84	71	4	98	57
60	69	52	32	52	21	63	46	56	33
76	4	61	64	78	10	18	38	13	26
