200	3
7	7873	1.1
70	1338	1.5
400	5369	1.3
446	897	1.5
483	2644	1.4
271	6499	1.5
358	3013	1.3
12	4786	1.2
452	1281	0.5
447	2035	0.5
32	424	0.7
116	7177	0.6
470	5391	0.9
457	6088	0.8
43	2546	0.6
144	7642	1.4
212	2946	1.1
112	1150	0.8
483	7405	1.1
313	350	0.9
36	5448	1.3
288	7518	1.2
495	5318	0.7
459	579	0.8
478	7086	1.1
448	5704	1.4
76	3994	1.0
3	5329	1.1
55	1627	1.3
170	4974	0.6
141	6208	1.2
317	459	1.2
97	1998	1.5
45	7030	1.1
139	674	0.9
490	881	0.7
489	3420	0.7
43	7707	1.0
291	6488	0.6
210	759	1.3
18	5551	0.6
234	4974	0.8
212	4406	1.2
270	7012	1.4
240	2045	0.6
434	1806	1.2
2	6433	1.0
403	586	1.1
42	4252	1.4
177	4693	0.6
69	7691	1.0
457	6908	1.4
311	7458	1.1
86	6379	1.2
256	7063	1.3
132	6305	0.9
398	7010	0.7
25	2286	1.2
52	2995	1.0
259	3868	0.8
281	5185	1.1
138	4878	1.0
448	4783	1.1
370	5743	0.7
117	2476	0.6
127	7977	0.6
219	6324	0.6
26	2118	1.3
89	3484	0.7
379	3306	1.2
194	3279	1.4
152	4322	1.1
230	6712	1.4
317	1302	0.7
301	602	1.4
357	814	0.9
139	335	0.7
55	4172	1.3
439	2070	1.4
467	1297	1.4
271	6327	1.3
252	5041	0.8
472	1866	1.4
271	1239	0.9
208	144	1.4
241	1768	1.0
391	2305	1.5
203	3560	0.6
99	50	0.9
317	1832	1.2
439	4683	1.2
439	2846	0.7
173	7125	1.4
279	6875	1.1
258	5470	0.6
165	3905	0.8
23	739	0.6
92	2014	0.9
332	1653	1.3
475	4359	1.0
46	3438	0.6
276	3470	1.3
301	4977	1.4
151	4983	1.1
251	5905	0.8
382	2873	1.0
416	3932	1.1
300	1846	1.2
325	1431	0.5
163	7944	0.8
201	3140	1.3
90	7719	0.6
144	1746	1.3
306	1676	0.7
112	5931	1.2
59	8092	0.6
155	7579	1.1
319	3476	0.9
235	4792	0.5
243	4814	0.8
283	668	1.1
455	5663	1.1
332	7867	1.4
100	3983	0.8
305	3673	1.5
257	1279	1.3
267	3810	0.5
465	3673	1.1
351	6746	0.8
107	6511	0.5
123	6846	0.8
24	506	0.6
453	2104	1.1
370	1368	1.4
49	3127	1.5
35	5697	1.2
326	6552	1.4
5	478	1.2
129	5213	1.4
291	282	0.6
285	4729	0.7
243	7117	0.7
339	3283	0.7
43	6885	1.4
487	1609	1.3
201	5500	0.9
360	3661	0.9
388	4763	1.0
408	3338	0.7
28	4293	1.0
327	107	1.1
338	3508	1.0
233	1250	1.5
460	2161	0.8
278	3489	1.4
65	2146	0.7
78	5514	1.2
376	2005	1.0
377	7780	0.7
48	2865	1.0
215	258	1.2
227	1539	0.6
192	1746	0.5
124	967	1.3
230	4653	1.2
437	5649	0.7
77	1708	0.9
150	6630	0.6
273	6242	1.1
152	4447	0.9
466	3633	1.4
284	3804	0.7
333	7848	1.1
420	3044	0.6
105	450	1.5
111	7396	1.0
201	3059	1.5
189	6353	1.0
44	3442	0.7
95	2293	0.9
52	7942	0.7
215	4368	0.7
409	2504	0.7
93	6530	0.5
309	4583	1.1
245	7367	0.9
281	7106	1.4
423	1592	1.0
219	5320	0.8
83	5968	0.5
195	5308	1.3
209	4626	0.6
306	3921	0.9
399	2948	0.7
90	7046	0.6
494	1183	1.5
124	6355	1.3
397	7962	0.6
229	892	0.7
355	5155	0.8
77	60	99
1	50	36
19	84	81
83	63	0
88	82	22
7	55	92
41	62	92
79	86	19
20	68	54
20	68	83
17	72	88
86	60	56
96	95	100
62	38	74
66	77	85
84	21	24
61	94	90
9	0	22
83	25	58
30	97	5
44	26	57
75	14	93
93	60	5
17	14	51
20	25	79
39	68	93
12	38	65
43	74	23
85	8	43
73	90	61
93	64	10
76	49	5
7	56	92
49	100	68
98	76	75
21	78	86
68	40	19
100	37	53
73	91	10
66	5	64
32	32	49
95	93	81
75	42	56
30	21	61
90	39	98
15	89	23
4	19	4
89	83	12
89	18	33
1	34	51
27	54	44
94	41	0
5	15	33
15	92	48
8	37	77
52	79	2
92	70	66
43	91	29
58	36	70
9	64	48
1	47	81
52	24	73
7	88	59
84	37	10
86	19	46
22	53	53
20	22	52
79	33	65
28	78	16
82	74	78
43	25	51
67	53	21
11	79	55
65	48	17
15	66	50
33	96	62
2	20	18
12	80	46
46	96	10
81	45	12
31	48	11
34	11	51
48	75	86
95	52	45
63	77	13
71	38	57
79	8	97
58	84	65
25	44	6
48	21	12
46	47	16
28	77	76
100	68	85
81	69	83
38	43	82
51	92	70
43	34	89
14	0	99
44	24	80
27	86	40
34	76	39
54	42	2
13	55	26
15	98	62
21	86	12
79	74	55
26	60	99
88	80	37
69	2	40
89	75	23
17	92	14
1	56	58
64	31	59
80	92	17
36	92	46
21	45	71
100	34	7
91	79	20
75	36	47
60	32	8
83	41	2
26	17	46
48	35	77
55	18	63
86	27	68
97	85	87
69	47	10
61	44	66
0	9	60
75	72	87
92	89	16
67	8	69
90	99	79
16	14	94
62	17	91
27	73	59
20	58	83
33	46	36
58	42	18
14	90	19
68	29	9
85	29	65
65	50	67
72	29	84
55	41	25
62	77	24
48	11	78
88	51	61
41	88	89
28	28	68
81	39	54
60	90	8
15	79	71
2	78	9
97	73	14
74	9	18
8	58	7
40	20	8
3	65	15
73	90	88
70	87	19
5	37	81
53	23	10
27	89	61
39	83	92
75	50	44
83	8	37
93	78	88
55	29	38
82	85	78
30	35	18
60	54	95
16	21	36
44	89	10
48	65	60
91	43	29
60	82	77
60	7	21
4	44	25
38	14	52
52	14	97
40	94	58
0	86	81
39	91	42
67	5	42
56	40	60
94	34	84
98	90	3
54	68	46
58	18	0
61	19	11
24	89	25
54	30	39
60	9	20
83	40	1
66	32	80
69	47	1
36	100	77
86	73	1
82	79	27
