6
120

165 150 157 151 153 145 
164 172 130 134 127 131 
128 169 167 165 139 158 
148 133 161 146 170 146 
132 137 141 136 138 149 
126 154 172 133 140 172 
152 125 132 131 161 141 
144 166 163 137 148 163 
158 125 163 130 171 171 
170 148 159 162 147 160 
131 171 126 145 159 146 
155 141 149 159 172 138 
168 152 136 173 137 157 
144 157 155 164 167 150 
171 146 159 172 138 149 
156 137 157 168 167 164 
157 128 125 142 167 150 
164 149 162 134 140 141 
139 147 129 144 131 145 
168 154 162 143 133 171 
127 165 143 168 143 140 
158 171 158 137 155 149 
139 128 144 126 167 129 
126 138 165 150 128 152 
174 162 140 152 142 150 
135 152 158 160 152 129 
149 131 171 163 139 157 
154 152 163 134 174 150 
129 172 156 133 172 141 
146 128 173 156 131 134 
164 146 169 126 164 134 
162 155 148 153 154 166 
160 160 140 130 157 132 
171 125 159 138 169 126 
141 160 141 158 147 143 
131 132 167 161 153 165 
169 141 146 128 138 137 
150 134 158 131 153 127 
132 134 174 129 136 145 
171 168 171 155 150 128 
170 155 170 154 156 172 
145 174 171 146 126 125 
167 158 126 147 159 151 
170 138 143 167 164 165 
128 155 156 134 172 163 
128 174 133 135 146 150 
163 171 150 159 129 152 
174 138 144 174 152 139 
145 144 174 146 143 136 
157 135 159 149 155 146 
144 131 137 169 136 169 
125 158 168 148 134 158 
155 165 171 159 156 132 
143 138 144 163 171 138 
140 170 137 140 140 167 
136 156 166 147 145 168 
134 137 146 149 173 127 
148 139 136 139 136 135 
164 174 158 134 150 128 
127 156 143 164 144 135 
144 128 167 169 169 142 
164 155 152 171 132 140 
165 129 154 129 168 163 
142 172 169 147 167 151 
157 127 147 153 143 141 
173 168 128 131 173 127 
148 137 171 163 147 156 
139 158 171 154 153 153 
153 136 142 168 154 174 
138 169 171 132 145 137 
170 166 167 147 169 157 
136 170 149 148 173 166 
165 134 143 144 167 141 
153 137 129 153 161 154 
143 158 161 159 159 151 
139 135 161 131 169 144 
145 145 148 146 140 174 
173 147 149 166 152 145 
150 126 158 159 140 127 
154 136 150 168 142 136 
132 138 157 141 172 171 
132 139 127 170 160 140 
165 145 172 142 158 151 
150 158 167 134 168 135 
162 163 159 147 142 138 
132 173 168 158 163 164 
165 146 174 149 167 162 
166 149 162 145 125 142 
137 149 142 160 132 163 
144 146 153 126 135 172 
131 125 172 138 141 149 
153 161 140 129 145 146 
171 150 152 140 143 168 
127 131 140 158 158 173 
