0,9,55,4,113,19,50,76,70,58,43,55,6,99,76,82,84,24,32,48,36,0
0,16,7,20,7,11,5,16,9,2,2,17,14,11,20,11,15,13,10,19,8,0
0,190,193,230,261,118,265,276,265,95,233,118,32,313,197,255,253,115,100,276,90,313
0,205,200,248,268,128,270,291,274,97,235,134,45,323,215,265,267,127,109,294,98,323
0,7,19,14,8,14,2,8,19,17,7,15,9,20,12,18,5,3,19,10,12,0
0,0.46667,2.7143,0.77778,1.1429,1.4,0.4,0.53333,2.1111,8.5,3.5,0.9375,0.69231,2.0,0.66667,1.8,0.35714,0.25,2.1111,0.55556,1.5,0
0,3,5,2,1,6,1,4,7,8,1,1,4,6,5,6,2,2,7,1,5,0
0,2,10,10,3,8,5,10,10,8,8,5,8,7,4,5,4,5,9,4,7,0
0,0,9,5,3,8,9,9,10,4,6,7,7,6,4,2,6,8,2,6,2,0
0,3,0,4,3,2,7,5,6,3,7,3,2,8,10,10,7,7,4,7,10,0
0,2,6,0,10,6,9,4,6,9,8,7,2,10,5,8,7,5,6,3,3,0
0,4,10,8,0,6,2,8,10,4,3,9,9,5,4,6,10,2,10,7,10,0
0,4,10,3,7,0,5,9,8,10,8,5,5,7,6,5,3,5,8,2,8,0
0,5,3,9,2,6,0,6,9,6,8,6,2,2,7,9,10,2,6,10,9,0
0,8,5,5,2,10,7,0,6,3,10,9,5,9,10,7,8,8,5,10,7,0
0,4,8,10,4,10,5,2,0,8,3,6,9,6,9,8,2,7,9,5,2,0
0,7,3,8,7,7,9,6,2,0,2,8,5,5,8,5,10,2,10,5,2,0
0,9,5,2,5,6,6,7,5,8,0,9,9,5,9,7,6,7,7,9,7,0
0,3,3,2,7,10,10,5,3,2,4,0,4,5,4,8,6,10,5,5,4,0
0,2,5,10,9,7,6,3,8,3,4,8,0,8,3,8,8,7,7,8,3,0
0,4,10,2,10,7,10,6,5,9,6,6,7,0,6,3,4,3,3,10,8,0
0,10,8,8,6,8,2,2,8,5,5,9,6,7,0,2,6,8,8,2,3,0
0,3,9,2,2,4,3,4,9,6,9,7,2,4,10,0,7,8,5,3,10,0
0,2,2,6,8,8,3,3,10,8,6,3,7,9,3,10,0,4,10,7,9,0
0,9,8,8,10,5,10,2,3,4,7,9,5,6,10,3,4,0,10,8,9,0
0,3,2,3,3,5,4,3,6,8,9,9,4,6,6,4,3,4,0,5,2,0
0,8,2,5,7,2,7,4,10,9,7,7,9,2,4,3,7,10,5,0,7,0
0,6,9,3,5,3,7,2,7,2,9,9,7,3,9,6,2,10,2,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
