0,41,88,39,95,86,84,67,52,96,34,76,28,45,74,101,35,33,66,41,109,0
0,5,20,17,16,12,3,15,17,20,7,4,4,9,5,17,11,16,4,5,20,0
0,70,175,120,171,156,285,141,243,140,259,215,159,123,242,224,231,108,240,137,194,0
0,75,193,136,186,167,288,155,259,158,266,219,163,132,247,240,241,123,244,142,212,0
0,13,20,20,11,3,12,3,18,12,10,20,10,14,2,16,9,12,13,12,19,0
0,2.6,1.1111,1.25,0.73333,0.27273,4.0,0.21429,1.125,0.66667,1.4286,5.0,2.5,1.5556,0.4,1.0,0.9,0.8,3.25,2.4,1.0556,0
0,56,8,60,8,94,99,72,17,29,32,4,10,70,48,13,79,13,78,79,99,0
0,4,5,3,7,6,5,2,6,9,3,8,7,10,3,10,9,4,10,2,5,0
0,0,3,10,2,8,7,3,6,3,3,6,3,10,4,9,6,10,2,2,6,0
0,5,0,6,9,9,4,3,9,8,5,2,4,9,4,5,3,10,6,6,5,0
0,8,7,0,10,10,4,4,10,8,5,9,6,3,6,8,9,10,4,8,7,0
0,2,6,8,0,8,8,8,8,9,5,8,10,9,7,8,8,9,4,6,4,0
0,8,9,7,8,0,10,3,8,3,6,6,7,6,10,4,6,2,10,9,9,0
0,10,9,5,9,10,0,9,8,7,6,8,4,2,9,10,9,2,8,3,9,0
0,9,3,8,8,2,3,0,5,4,7,3,6,3,3,8,5,6,4,4,5,0
0,2,6,5,2,10,7,5,0,2,8,5,6,6,4,4,5,8,2,4,8,0
0,10,5,8,2,10,8,2,7,0,8,10,10,9,3,7,7,5,2,3,10,0
0,8,10,2,7,2,4,9,10,10,0,10,7,9,7,8,7,10,7,2,9,0
0,9,5,3,5,3,7,6,9,7,6,0,10,9,9,6,4,10,3,4,8,0
0,9,7,5,5,2,10,5,9,5,8,3,0,10,3,8,3,5,10,5,2,0
0,8,4,8,4,9,9,2,10,8,6,9,7,0,2,7,4,2,2,6,6,0
0,5,10,8,6,9,5,4,3,4,3,4,7,2,0,8,8,3,10,6,2,0
0,3,8,4,6,8,9,8,10,5,3,10,9,9,7,0,8,2,7,9,9,0
0,10,2,7,2,7,7,7,8,8,5,9,6,9,2,3,0,9,5,6,4,0
0,7,5,9,7,9,6,4,8,4,8,10,9,3,8,10,2,0,8,4,5,0
0,5,4,6,8,5,8,7,3,7,10,4,10,5,5,4,2,7,0,7,5,0
0,8,10,5,3,10,5,10,6,8,10,5,9,3,6,9,6,7,5,0,7,0
0,6,2,4,2,3,3,7,9,6,6,3,9,4,3,8,5,3,10,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
